Discovery Mode,Tail Size (GT),Extrap. Precision,Tail Recall,Tail MAE,Breakdown,Method,Rel Threshold,Budget Ratio,Fold
high,114,0.51,0.8947,0.0827,"High=114, Low=696",Control,0.6,1.75,4
high,152,0.4887,0.8553,0.0897,"High=152, Low=928",DIR,0.6,1.75,4
high,190,0.4925,0.8632,0.0974,"High=190, Low=1160",BSAM,0.6,1.75,4
high,190,0.5075,0.8895,0.083,"High=190, Low=1160",DILA,0.6,1.75,4
high,114,0.4474,0.8947,0.0827,"High=114, Low=696",Control,0.6,2.0,4
high,152,0.4342,0.8684,0.0897,"High=152, Low=928",DIR,0.6,2.0,4
high,190,0.4368,0.8737,0.0974,"High=190, Low=1160",BSAM,0.6,2.0,4
high,190,0.4474,0.8947,0.083,"High=190, Low=1160",DILA,0.6,2.0,4
high,114,0.3969,0.8947,0.0827,"High=114, Low=696",Control,0.6,2.25,4
high,152,0.4006,0.9013,0.0897,"High=152, Low=928",DIR,0.6,2.25,4
high,190,0.3925,0.8842,0.0974,"High=190, Low=1160",BSAM,0.6,2.25,4
high,190,0.4019,0.9053,0.083,"High=190, Low=1160",DILA,0.6,2.25,4
high,114,0.3614,0.9035,0.0827,"High=114, Low=696",Control,0.6,2.5,4
high,152,0.3605,0.9013,0.0897,"High=152, Low=928",DIR,0.6,2.5,4
high,190,0.3558,0.8895,0.0974,"High=190, Low=1160",BSAM,0.6,2.5,4
high,190,0.3621,0.9053,0.083,"High=190, Low=1160",DILA,0.6,2.5,4
high,114,0.3312,0.9123,0.0827,"High=114, Low=696",Control,0.6,2.75,4
high,152,0.3301,0.9079,0.0897,"High=152, Low=928",DIR,0.6,2.75,4
high,190,0.3231,0.8895,0.0974,"High=190, Low=1160",BSAM,0.6,2.75,4
high,190,0.3308,0.9105,0.083,"High=190, Low=1160",DILA,0.6,2.75,4
high,114,0.3041,0.9123,0.0827,"High=114, Low=696",Control,0.6,3.0,4
high,152,0.3026,0.9079,0.0897,"High=152, Low=928",DIR,0.6,3.0,4
high,190,0.2982,0.8947,0.0974,"High=190, Low=1160",BSAM,0.6,3.0,4
high,190,0.3035,0.9105,0.083,"High=190, Low=1160",DILA,0.6,3.0,4
high,93,0.8936,0.4516,0.0967,"High=93, Low=564",Control,0.65,0.5,4
high,124,0.7581,0.379,0.1033,"High=124, Low=752",DIR,0.65,0.5,4
high,155,0.7564,0.3806,0.1134,"High=155, Low=940",BSAM,0.65,0.5,4
high,155,0.859,0.4323,0.0968,"High=155, Low=940",DILA,0.65,0.5,4
high,93,0.7714,0.5806,0.0967,"High=93, Low=564",Control,0.65,0.75,4
high,124,0.7204,0.5403,0.1033,"High=124, Low=752",DIR,0.65,0.75,4
high,155,0.6923,0.5226,0.1134,"High=155, Low=940",BSAM,0.65,0.75,4
high,155,0.7778,0.5871,0.0968,"High=155, Low=940",DILA,0.65,0.75,4
high,93,0.7097,0.7097,0.0967,"High=93, Low=564",Control,0.65,1.0,4
high,124,0.6774,0.6774,0.1033,"High=124, Low=752",DIR,0.65,1.0,4
high,155,0.6194,0.6194,0.1134,"High=155, Low=940",BSAM,0.65,1.0,4
high,155,0.7161,0.7161,0.0968,"High=155, Low=940",DILA,0.65,1.0,4
high,93,0.5983,0.7527,0.0967,"High=93, Low=564",Control,0.65,1.25,4
high,124,0.6129,0.7661,0.1033,"High=124, Low=752",DIR,0.65,1.25,4
high,155,0.5825,0.729,0.1134,"High=155, Low=940",BSAM,0.65,1.25,4
high,155,0.6443,0.8065,0.0968,"High=155, Low=940",DILA,0.65,1.25,4
high,93,0.5286,0.7957,0.0967,"High=93, Low=564",Control,0.65,1.5,4
high,124,0.5376,0.8065,0.1033,"High=124, Low=752",DIR,0.65,1.5,4
high,155,0.515,0.7742,0.1134,"High=155, Low=940",BSAM,0.65,1.5,4
high,155,0.5622,0.8452,0.0968,"High=155, Low=940",DILA,0.65,1.5,4
high,93,0.4785,0.8387,0.0967,"High=93, Low=564",Control,0.65,1.75,4
high,124,0.4654,0.8145,0.1033,"High=124, Low=752",DIR,0.65,1.75,4
high,155,0.4632,0.8129,0.1134,"High=155, Low=940",BSAM,0.65,1.75,4
high,155,0.489,0.8581,0.0968,"High=155, Low=940",DILA,0.65,1.75,4
high,93,0.4355,0.871,0.0967,"High=93, Low=564",Control,0.65,2.0,4
high,124,0.4113,0.8226,0.1033,"High=124, Low=752",DIR,0.65,2.0,4
high,155,0.4097,0.8194,0.1134,"High=155, Low=940",BSAM,0.65,2.0,4
high,155,0.429,0.8581,0.0968,"High=155, Low=940",DILA,0.65,2.0,4
high,93,0.3857,0.871,0.0967,"High=93, Low=564",Control,0.65,2.25,4
high,124,0.3692,0.8306,0.1033,"High=124, Low=752",DIR,0.65,2.25,4
high,155,0.3754,0.8452,0.1134,"High=155, Low=940",BSAM,0.65,2.25,4
high,155,0.3868,0.871,0.0968,"High=155, Low=940",DILA,0.65,2.25,4
high,93,0.3476,0.871,0.0967,"High=93, Low=564",Control,0.65,2.5,4
high,124,0.3419,0.8548,0.1033,"High=124, Low=752",DIR,0.65,2.5,4
high,155,0.3402,0.8516,0.1134,"High=155, Low=940",BSAM,0.65,2.5,4
high,155,0.3479,0.871,0.0968,"High=155, Low=940",DILA,0.65,2.5,4
high,93,0.3164,0.871,0.0967,"High=93, Low=564",Control,0.65,2.75,4
high,124,0.3196,0.879,0.1033,"High=124, Low=752",DIR,0.65,2.75,4
high,155,0.3091,0.8516,0.1134,"High=155, Low=940",BSAM,0.65,2.75,4
high,155,0.3208,0.8839,0.0968,"High=155, Low=940",DILA,0.65,2.75,4
high,93,0.2903,0.871,0.0967,"High=93, Low=564",Control,0.65,3.0,4
high,124,0.293,0.879,0.1033,"High=124, Low=752",DIR,0.65,3.0,4
high,155,0.2882,0.8645,0.1134,"High=155, Low=940",BSAM,0.65,3.0,4
high,155,0.2946,0.8839,0.0968,"High=155, Low=940",DILA,0.65,3.0,4
high,78,0.8974,0.4487,0.112,"High=78, Low=453",Control,0.7,0.5,4
high,104,0.8269,0.4135,0.1191,"High=104, Low=604",DIR,0.7,0.5,4
high,130,0.8462,0.4231,0.1291,"High=130, Low=755",BSAM,0.7,0.5,4
high,130,0.8462,0.4231,0.112,"High=130, Low=755",DILA,0.7,0.5,4
high,78,0.7627,0.5769,0.112,"High=78, Low=453",Control,0.7,0.75,4
high,104,0.7179,0.5385,0.1191,"High=104, Low=604",DIR,0.7,0.75,4
high,130,0.7245,0.5462,0.1291,"High=130, Low=755",BSAM,0.7,0.75,4
high,130,0.8061,0.6077,0.112,"High=130, Low=755",DILA,0.7,0.75,4
high,78,0.6538,0.6538,0.112,"High=78, Low=453",Control,0.7,1.0,4
high,104,0.625,0.625,0.1191,"High=104, Low=604",DIR,0.7,1.0,4
high,130,0.6077,0.6077,0.1291,"High=130, Low=755",BSAM,0.7,1.0,4
high,130,0.7,0.7,0.112,"High=130, Low=755",DILA,0.7,1.0,4
high,78,0.5714,0.7179,0.112,"High=78, Low=453",Control,0.7,1.25,4
high,104,0.5769,0.7212,0.1191,"High=104, Low=604",DIR,0.7,1.25,4
high,130,0.5215,0.6538,0.1291,"High=130, Low=755",BSAM,0.7,1.25,4
high,130,0.6012,0.7538,0.112,"High=130, Low=755",DILA,0.7,1.25,4
high,78,0.4872,0.7308,0.112,"High=78, Low=453",Control,0.7,1.5,4
high,104,0.5064,0.7596,0.1191,"High=104, Low=604",DIR,0.7,1.5,4
high,130,0.4923,0.7385,0.1291,"High=130, Low=755",BSAM,0.7,1.5,4
high,130,0.5333,0.8,0.112,"High=130, Low=755",DILA,0.7,1.5,4
high,78,0.438,0.7692,0.112,"High=78, Low=453",Control,0.7,1.75,4
high,104,0.4396,0.7692,0.1191,"High=104, Low=604",DIR,0.7,1.75,4
high,130,0.4342,0.7615,0.1291,"High=130, Low=755",BSAM,0.7,1.75,4
high,130,0.4693,0.8231,0.112,"High=130, Low=755",DILA,0.7,1.75,4
high,78,0.4038,0.8077,0.112,"High=78, Low=453",Control,0.7,2.0,4
high,104,0.3894,0.7788,0.1191,"High=104, Low=604",DIR,0.7,2.0,4
high,130,0.3923,0.7846,0.1291,"High=130, Low=755",BSAM,0.7,2.0,4
high,130,0.4154,0.8308,0.112,"High=130, Low=755",DILA,0.7,2.0,4
high,78,0.375,0.8462,0.112,"High=78, Low=453",Control,0.7,2.25,4
high,104,0.3462,0.7788,0.1191,"High=104, Low=604",DIR,0.7,2.25,4
high,130,0.3549,0.8,0.1291,"High=130, Low=755",BSAM,0.7,2.25,4
high,130,0.3686,0.8308,0.112,"High=130, Low=755",DILA,0.7,2.25,4
high,78,0.3385,0.8462,0.112,"High=78, Low=453",Control,0.7,2.5,4
high,104,0.3192,0.7981,0.1191,"High=104, Low=604",DIR,0.7,2.5,4
high,130,0.3231,0.8077,0.1291,"High=130, Low=755",BSAM,0.7,2.5,4
high,130,0.3323,0.8308,0.112,"High=130, Low=755",DILA,0.7,2.5,4
high,78,0.307,0.8462,0.112,"High=78, Low=453",Control,0.7,2.75,4
high,104,0.2937,0.8077,0.1191,"High=104, Low=604",DIR,0.7,2.75,4
high,130,0.2961,0.8154,0.1291,"High=130, Low=755",BSAM,0.7,2.75,4
high,130,0.3073,0.8462,0.112,"High=130, Low=755",DILA,0.7,2.75,4
high,78,0.2821,0.8462,0.112,"High=78, Low=453",Control,0.7,3.0,4
high,104,0.2788,0.8365,0.1191,"High=104, Low=604",DIR,0.7,3.0,4
high,130,0.2744,0.8231,0.1291,"High=130, Low=755",BSAM,0.7,3.0,4
high,130,0.2821,0.8462,0.112,"High=130, Low=755",DILA,0.7,3.0,4
high,66,0.8788,0.4394,0.1262,"High=66, Low=354",Control,0.75,0.5,4
high,88,0.8182,0.4091,0.1337,"High=88, Low=472",DIR,0.75,0.5,4
high,110,0.8545,0.4273,0.1443,"High=110, Low=590",BSAM,0.75,0.5,4
high,110,0.8,0.4,0.1284,"High=110, Low=590",DILA,0.75,0.5,4
high,66,0.76,0.5758,0.1262,"High=66, Low=354",Control,0.75,0.75,4
high,88,0.6818,0.5114,0.1337,"High=88, Low=472",DIR,0.75,0.75,4
high,110,0.6988,0.5273,0.1443,"High=110, Low=590",BSAM,0.75,0.75,4
high,110,0.759,0.5727,0.1284,"High=110, Low=590",DILA,0.75,0.75,4
high,66,0.6515,0.6515,0.1262,"High=66, Low=354",Control,0.75,1.0,4
high,88,0.5909,0.5909,0.1337,"High=88, Low=472",DIR,0.75,1.0,4
high,110,0.6273,0.6273,0.1443,"High=110, Low=590",BSAM,0.75,1.0,4
high,110,0.6636,0.6636,0.1284,"High=110, Low=590",DILA,0.75,1.0,4
high,66,0.5301,0.6667,0.1262,"High=66, Low=354",Control,0.75,1.25,4
high,88,0.5364,0.6705,0.1337,"High=88, Low=472",DIR,0.75,1.25,4
high,110,0.5435,0.6818,0.1443,"High=110, Low=590",BSAM,0.75,1.25,4
high,110,0.5652,0.7091,0.1284,"High=110, Low=590",DILA,0.75,1.25,4
high,66,0.4747,0.7121,0.1262,"High=66, Low=354",Control,0.75,1.5,4
high,88,0.4848,0.7273,0.1337,"High=88, Low=472",DIR,0.75,1.5,4
high,110,0.4667,0.7,0.1443,"High=110, Low=590",BSAM,0.75,1.5,4
high,110,0.4788,0.7182,0.1284,"High=110, Low=590",DILA,0.75,1.5,4
high,66,0.4052,0.7121,0.1262,"High=66, Low=354",Control,0.75,1.75,4
high,88,0.4221,0.7386,0.1337,"High=88, Low=472",DIR,0.75,1.75,4
high,110,0.4145,0.7273,0.1443,"High=110, Low=590",BSAM,0.75,1.75,4
high,110,0.4301,0.7545,0.1284,"High=110, Low=590",DILA,0.75,1.75,4
high,66,0.3636,0.7273,0.1262,"High=66, Low=354",Control,0.75,2.0,4
high,88,0.3693,0.7386,0.1337,"High=88, Low=472",DIR,0.75,2.0,4
high,110,0.3727,0.7455,0.1443,"High=110, Low=590",BSAM,0.75,2.0,4
high,110,0.3864,0.7727,0.1284,"High=110, Low=590",DILA,0.75,2.0,4
high,66,0.349,0.7879,0.1262,"High=66, Low=354",Control,0.75,2.25,4
high,88,0.3384,0.7614,0.1337,"High=88, Low=472",DIR,0.75,2.25,4
high,110,0.3306,0.7455,0.1443,"High=110, Low=590",BSAM,0.75,2.25,4
high,110,0.3508,0.7909,0.1284,"High=110, Low=590",DILA,0.75,2.25,4
high,66,0.3212,0.803,0.1262,"High=66, Low=354",Control,0.75,2.5,4
high,88,0.3045,0.7614,0.1337,"High=88, Low=472",DIR,0.75,2.5,4
high,110,0.3018,0.7545,0.1443,"High=110, Low=590",BSAM,0.75,2.5,4
high,110,0.32,0.8,0.1284,"High=110, Low=590",DILA,0.75,2.5,4
high,66,0.2967,0.8182,0.1262,"High=66, Low=354",Control,0.75,2.75,4
high,88,0.281,0.7727,0.1337,"High=88, Low=472",DIR,0.75,2.75,4
high,110,0.2772,0.7636,0.1443,"High=110, Low=590",BSAM,0.75,2.75,4
high,110,0.2904,0.8,0.1284,"High=110, Low=590",DILA,0.75,2.75,4
high,66,0.2727,0.8182,0.1262,"High=66, Low=354",Control,0.75,3.0,4
high,88,0.2614,0.7841,0.1337,"High=88, Low=472",DIR,0.75,3.0,4
high,110,0.2576,0.7727,0.1443,"High=110, Low=590",BSAM,0.75,3.0,4
high,110,0.2697,0.8091,0.1284,"High=110, Low=590",DILA,0.75,3.0,4
high,39,0.85,0.4359,0.1947,"High=39, Low=225",Control,0.8,0.5,4
high,52,0.8462,0.4231,0.2026,"High=52, Low=300",DIR,0.8,0.5,4
high,65,0.7273,0.3692,0.2212,"High=65, Low=375",BSAM,0.8,0.5,4
high,65,0.9091,0.4615,0.2014,"High=65, Low=375",DILA,0.8,0.5,4
high,39,0.6667,0.5128,0.1947,"High=39, Low=225",Control,0.8,0.75,4
high,52,0.7179,0.5385,0.2026,"High=52, Low=300",DIR,0.8,0.75,4
high,65,0.5918,0.4462,0.2212,"High=65, Low=375",BSAM,0.8,0.75,4
high,65,0.7347,0.5538,0.2014,"High=65, Low=375",DILA,0.8,0.75,4
high,39,0.5385,0.5385,0.1947,"High=39, Low=225",Control,0.8,1.0,4
high,52,0.5962,0.5962,0.2026,"High=52, Low=300",DIR,0.8,1.0,4
high,65,0.5077,0.5077,0.2212,"High=65, Low=375",BSAM,0.8,1.0,4
high,65,0.5538,0.5538,0.2014,"High=65, Low=375",DILA,0.8,1.0,4
high,39,0.4286,0.5385,0.1947,"High=39, Low=225",Control,0.8,1.25,4
high,52,0.4769,0.5962,0.2026,"High=52, Low=300",DIR,0.8,1.25,4
high,65,0.4146,0.5231,0.2212,"High=65, Low=375",BSAM,0.8,1.25,4
high,65,0.4512,0.5692,0.2014,"High=65, Low=375",DILA,0.8,1.25,4
high,39,0.3729,0.5641,0.1947,"High=39, Low=225",Control,0.8,1.5,4
high,52,0.3974,0.5962,0.2026,"High=52, Low=300",DIR,0.8,1.5,4
high,65,0.3673,0.5538,0.2212,"High=65, Low=375",BSAM,0.8,1.5,4
high,65,0.3878,0.5846,0.2014,"High=65, Low=375",DILA,0.8,1.5,4
high,39,0.3188,0.5641,0.1947,"High=39, Low=225",Control,0.8,1.75,4
high,52,0.3407,0.5962,0.2026,"High=52, Low=300",DIR,0.8,1.75,4
high,65,0.3246,0.5692,0.2212,"High=65, Low=375",BSAM,0.8,1.75,4
high,65,0.3333,0.5846,0.2014,"High=65, Low=375",DILA,0.8,1.75,4
high,39,0.2821,0.5641,0.1947,"High=39, Low=225",Control,0.8,2.0,4
high,52,0.2981,0.5962,0.2026,"High=52, Low=300",DIR,0.8,2.0,4
high,65,0.2846,0.5692,0.2212,"High=65, Low=375",BSAM,0.8,2.0,4
high,65,0.3077,0.6154,0.2014,"High=65, Low=375",DILA,0.8,2.0,4
high,39,0.25,0.5641,0.1947,"High=39, Low=225",Control,0.8,2.25,4
high,52,0.2735,0.6154,0.2026,"High=52, Low=300",DIR,0.8,2.25,4
high,65,0.2585,0.5846,0.2212,"High=65, Low=375",BSAM,0.8,2.25,4
high,65,0.2721,0.6154,0.2014,"High=65, Low=375",DILA,0.8,2.25,4
high,39,0.2347,0.5897,0.1947,"High=39, Low=225",Control,0.8,2.5,4
high,52,0.2462,0.6154,0.2026,"High=52, Low=300",DIR,0.8,2.5,4
high,65,0.2331,0.5846,0.2212,"High=65, Low=375",BSAM,0.8,2.5,4
high,65,0.2454,0.6154,0.2014,"High=65, Low=375",DILA,0.8,2.5,4
high,39,0.213,0.5897,0.1947,"High=39, Low=225",Control,0.8,2.75,4
high,52,0.2238,0.6154,0.2026,"High=52, Low=300",DIR,0.8,2.75,4
high,65,0.2235,0.6154,0.2212,"High=65, Low=375",BSAM,0.8,2.75,4
high,65,0.2235,0.6154,0.2014,"High=65, Low=375",DILA,0.8,2.75,4
high,39,0.1966,0.5897,0.1947,"High=39, Low=225",Control,0.8,3.0,4
high,52,0.2051,0.6154,0.2026,"High=52, Low=300",DIR,0.8,3.0,4
high,65,0.2051,0.6154,0.2212,"High=65, Low=375",BSAM,0.8,3.0,4
high,65,0.2103,0.6308,0.2014,"High=65, Low=375",DILA,0.8,3.0,4
high,33,0.8824,0.4545,0.2148,"High=33, Low=180",Control,0.8500000000000001,0.5,4
high,44,0.8636,0.4318,0.2254,"High=44, Low=240",DIR,0.8500000000000001,0.5,4
high,55,0.8214,0.4182,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,0.5,4
high,55,0.9643,0.4909,0.2233,"High=55, Low=300",DILA,0.8500000000000001,0.5,4
high,33,0.8,0.6061,0.2148,"High=33, Low=180",Control,0.8500000000000001,0.75,4
high,44,0.7273,0.5455,0.2254,"High=44, Low=240",DIR,0.8500000000000001,0.75,4
high,55,0.6429,0.4909,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,0.75,4
high,55,0.8095,0.6182,0.2233,"High=55, Low=300",DILA,0.8500000000000001,0.75,4
high,33,0.6061,0.6061,0.2148,"High=33, Low=180",Control,0.8500000000000001,1.0,4
high,44,0.6364,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,1.0,4
high,55,0.5636,0.5636,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,1.0,4
high,55,0.6364,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,1.0,4
high,33,0.4762,0.6061,0.2148,"High=33, Low=180",Control,0.8500000000000001,1.25,4
high,44,0.5091,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,1.25,4
high,55,0.4638,0.5818,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,1.25,4
high,55,0.5072,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,1.25,4
high,33,0.4,0.6061,0.2148,"High=33, Low=180",Control,0.8500000000000001,1.5,4
high,44,0.4242,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,1.5,4
high,55,0.3976,0.6,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,1.5,4
high,55,0.4217,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,1.5,4
high,33,0.3621,0.6364,0.2148,"High=33, Low=180",Control,0.8500000000000001,1.75,4
high,44,0.3636,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,1.75,4
high,55,0.3505,0.6182,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,1.75,4
high,55,0.3608,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,1.75,4
high,33,0.3182,0.6364,0.2148,"High=33, Low=180",Control,0.8500000000000001,2.0,4
high,44,0.3182,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,2.0,4
high,55,0.3091,0.6182,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,2.0,4
high,55,0.3182,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,2.0,4
high,33,0.28,0.6364,0.2148,"High=33, Low=180",Control,0.8500000000000001,2.25,4
high,44,0.2828,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,2.25,4
high,55,0.2742,0.6182,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,2.25,4
high,55,0.2823,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,2.25,4
high,33,0.253,0.6364,0.2148,"High=33, Low=180",Control,0.8500000000000001,2.5,4
high,44,0.2545,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,2.5,4
high,55,0.2464,0.6182,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,2.5,4
high,55,0.2536,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,2.5,4
high,33,0.2308,0.6364,0.2148,"High=33, Low=180",Control,0.8500000000000001,2.75,4
high,44,0.2314,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,2.75,4
high,55,0.2237,0.6182,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,2.75,4
high,55,0.2303,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,2.75,4
high,33,0.2121,0.6364,0.2148,"High=33, Low=180",Control,0.8500000000000001,3.0,4
high,44,0.2121,0.6364,0.2254,"High=44, Low=240",DIR,0.8500000000000001,3.0,4
high,55,0.2061,0.6182,0.2412,"High=55, Low=300",BSAM,0.8500000000000001,3.0,4
high,55,0.2121,0.6364,0.2233,"High=55, Low=300",DILA,0.8500000000000001,3.0,4
high,21,0.7273,0.381,0.3278,"High=21, Low=111",Control,0.9,0.5,4
high,28,0.7143,0.3571,0.3434,"High=28, Low=148",DIR,0.9,0.5,4
high,35,0.6667,0.3429,0.3612,"High=35, Low=185",BSAM,0.9,0.5,4
high,35,0.7222,0.3714,0.3401,"High=35, Low=185",DILA,0.9,0.5,4
high,21,0.5625,0.4286,0.3278,"High=21, Low=111",Control,0.9,0.75,4
high,28,0.5238,0.3929,0.3434,"High=28, Low=148",DIR,0.9,0.75,4
high,35,0.4815,0.3714,0.3612,"High=35, Low=185",BSAM,0.9,0.75,4
high,35,0.5185,0.4,0.3401,"High=35, Low=185",DILA,0.9,0.75,4
high,21,0.4286,0.4286,0.3278,"High=21, Low=111",Control,0.9,1.0,4
high,28,0.3929,0.3929,0.3434,"High=28, Low=148",DIR,0.9,1.0,4
high,35,0.4,0.4,0.3612,"High=35, Low=185",BSAM,0.9,1.0,4
high,35,0.4286,0.4286,0.3401,"High=35, Low=185",DILA,0.9,1.0,4
high,21,0.3333,0.4286,0.3278,"High=21, Low=111",Control,0.9,1.25,4
high,28,0.3143,0.3929,0.3434,"High=28, Low=148",DIR,0.9,1.25,4
high,35,0.3182,0.4,0.3612,"High=35, Low=185",BSAM,0.9,1.25,4
high,35,0.3409,0.4286,0.3401,"High=35, Low=185",DILA,0.9,1.25,4
high,21,0.2812,0.4286,0.3278,"High=21, Low=111",Control,0.9,1.5,4
high,28,0.2619,0.3929,0.3434,"High=28, Low=148",DIR,0.9,1.5,4
high,35,0.2642,0.4,0.3612,"High=35, Low=185",BSAM,0.9,1.5,4
high,35,0.283,0.4286,0.3401,"High=35, Low=185",DILA,0.9,1.5,4
high,21,0.2432,0.4286,0.3278,"High=21, Low=111",Control,0.9,1.75,4
high,28,0.2449,0.4286,0.3434,"High=28, Low=148",DIR,0.9,1.75,4
high,35,0.2258,0.4,0.3612,"High=35, Low=185",BSAM,0.9,1.75,4
high,35,0.2419,0.4286,0.3401,"High=35, Low=185",DILA,0.9,1.75,4
high,21,0.2143,0.4286,0.3278,"High=21, Low=111",Control,0.9,2.0,4
high,28,0.2143,0.4286,0.3434,"High=28, Low=148",DIR,0.9,2.0,4
high,35,0.2,0.4,0.3612,"High=35, Low=185",BSAM,0.9,2.0,4
high,35,0.2143,0.4286,0.3401,"High=35, Low=185",DILA,0.9,2.0,4
high,21,0.1875,0.4286,0.3278,"High=21, Low=111",Control,0.9,2.25,4
high,28,0.1905,0.4286,0.3434,"High=28, Low=148",DIR,0.9,2.25,4
high,35,0.1772,0.4,0.3612,"High=35, Low=185",BSAM,0.9,2.25,4
high,35,0.1899,0.4286,0.3401,"High=35, Low=185",DILA,0.9,2.25,4
high,21,0.1698,0.4286,0.3278,"High=21, Low=111",Control,0.9,2.5,4
high,28,0.1714,0.4286,0.3434,"High=28, Low=148",DIR,0.9,2.5,4
high,35,0.1591,0.4,0.3612,"High=35, Low=185",BSAM,0.9,2.5,4
high,35,0.1705,0.4286,0.3401,"High=35, Low=185",DILA,0.9,2.5,4
high,21,0.1552,0.4286,0.3278,"High=21, Low=111",Control,0.9,2.75,4
high,28,0.1558,0.4286,0.3434,"High=28, Low=148",DIR,0.9,2.75,4
high,35,0.1443,0.4,0.3612,"High=35, Low=185",BSAM,0.9,2.75,4
high,35,0.1546,0.4286,0.3401,"High=35, Low=185",DILA,0.9,2.75,4
high,21,0.1429,0.4286,0.3278,"High=21, Low=111",Control,0.9,3.0,4
high,28,0.1429,0.4286,0.3434,"High=28, Low=148",DIR,0.9,3.0,4
high,35,0.1333,0.4,0.3612,"High=35, Low=185",BSAM,0.9,3.0,4
high,35,0.1429,0.4286,0.3401,"High=35, Low=185",DILA,0.9,3.0,4
