Discovery Mode,Tail Size (GT),Extrap. Precision,Tail Recall,Tail MAE,Breakdown,Method,Rel Threshold,Budget Ratio,Fold
high,115,0.4174,0.8348,0.1437,"High=115, Low=560",DILA,0.75,2.0,1
high,92,0.3865,0.8696,0.1386,"High=92, Low=448",Control,0.75,2.25,1
high,115,0.3822,0.8609,0.1393,"High=115, Low=560",DIR,0.75,2.25,1
high,115,0.3822,0.8609,0.1608,"High=115, Low=560",BSAM,0.75,2.25,1
high,115,0.3745,0.8435,0.1437,"High=115, Low=560",DILA,0.75,2.25,1
high,92,0.3478,0.8696,0.1386,"High=92, Low=448",Control,0.75,2.5,1
high,115,0.3472,0.8696,0.1393,"High=115, Low=560",DIR,0.75,2.5,1
high,115,0.3438,0.8609,0.1608,"High=115, Low=560",BSAM,0.75,2.5,1
high,115,0.3368,0.8435,0.1437,"High=115, Low=560",DILA,0.75,2.5,1
high,92,0.3162,0.8696,0.1386,"High=92, Low=448",Control,0.75,2.75,1
high,115,0.3155,0.8696,0.1393,"High=115, Low=560",DIR,0.75,2.75,1
high,115,0.3123,0.8609,0.1608,"High=115, Low=560",BSAM,0.75,2.75,1
high,115,0.306,0.8435,0.1437,"High=115, Low=560",DILA,0.75,2.75,1
high,92,0.2899,0.8696,0.1386,"High=92, Low=448",Control,0.75,3.0,1
high,115,0.2899,0.8696,0.1393,"High=115, Low=560",DIR,0.75,3.0,1
high,115,0.2899,0.8696,0.1608,"High=115, Low=560",BSAM,0.75,3.0,1
high,115,0.2812,0.8435,0.1437,"High=115, Low=560",DILA,0.75,3.0,1
high,80,0.825,0.4125,0.1554,"High=80, Low=316",Control,0.8,0.5,1
high,100,0.88,0.44,0.1563,"High=100, Low=395",DIR,0.8,0.5,1
high,100,0.92,0.46,0.1817,"High=100, Low=395",BSAM,0.8,0.5,1
high,100,0.78,0.39,0.1627,"High=100, Low=395",DILA,0.8,0.5,1
high,80,0.7667,0.575,0.1554,"High=80, Low=316",Control,0.8,0.75,1
high,100,0.76,0.57,0.1563,"High=100, Low=395",DIR,0.8,0.75,1
high,100,0.8133,0.61,0.1817,"High=100, Low=395",BSAM,0.8,0.75,1
high,100,0.72,0.54,0.1627,"High=100, Low=395",DILA,0.8,0.75,1
high,80,0.675,0.675,0.1554,"High=80, Low=316",Control,0.8,1.0,1
high,100,0.67,0.67,0.1563,"High=100, Low=395",DIR,0.8,1.0,1
high,100,0.69,0.69,0.1817,"High=100, Low=395",BSAM,0.8,1.0,1
high,100,0.64,0.64,0.1627,"High=100, Low=395",DILA,0.8,1.0,1
high,80,0.63,0.7875,0.1554,"High=80, Low=316",Control,0.8,1.25,1
high,100,0.608,0.76,0.1563,"High=100, Low=395",DIR,0.8,1.25,1
high,100,0.608,0.76,0.1817,"High=100, Low=395",BSAM,0.8,1.25,1
high,100,0.592,0.74,0.1627,"High=100, Low=395",DILA,0.8,1.25,1
high,80,0.55,0.825,0.1554,"High=80, Low=316",Control,0.8,1.5,1
high,100,0.5267,0.79,0.1563,"High=100, Low=395",DIR,0.8,1.5,1
high,100,0.5267,0.79,0.1817,"High=100, Low=395",BSAM,0.8,1.5,1
high,100,0.52,0.78,0.1627,"High=100, Low=395",DILA,0.8,1.5,1
high,80,0.4786,0.8375,0.1554,"High=80, Low=316",Control,0.8,1.75,1
high,100,0.4629,0.81,0.1563,"High=100, Low=395",DIR,0.8,1.75,1
high,100,0.4686,0.82,0.1817,"High=100, Low=395",BSAM,0.8,1.75,1
high,100,0.4457,0.78,0.1627,"High=100, Low=395",DILA,0.8,1.75,1
high,80,0.4188,0.8375,0.1554,"High=80, Low=316",Control,0.8,2.0,1
high,100,0.415,0.83,0.1563,"High=100, Low=395",DIR,0.8,2.0,1
high,100,0.41,0.82,0.1817,"High=100, Low=395",BSAM,0.8,2.0,1
high,100,0.395,0.79,0.1627,"High=100, Low=395",DILA,0.8,2.0,1
high,80,0.3722,0.8375,0.1554,"High=80, Low=316",Control,0.8,2.25,1
high,100,0.3733,0.84,0.1563,"High=100, Low=395",DIR,0.8,2.25,1
high,100,0.3689,0.83,0.1817,"High=100, Low=395",BSAM,0.8,2.25,1
high,100,0.36,0.81,0.1627,"High=100, Low=395",DILA,0.8,2.25,1
high,80,0.34,0.85,0.1554,"High=80, Low=316",Control,0.8,2.5,1
high,100,0.336,0.84,0.1563,"High=100, Low=395",DIR,0.8,2.5,1
high,100,0.336,0.84,0.1817,"High=100, Low=395",BSAM,0.8,2.5,1
high,100,0.328,0.82,0.1627,"High=100, Low=395",DILA,0.8,2.5,1
high,80,0.3091,0.85,0.1554,"High=80, Low=316",Control,0.8,2.75,1
high,100,0.3055,0.84,0.1563,"High=100, Low=395",DIR,0.8,2.75,1
high,100,0.3055,0.84,0.1817,"High=100, Low=395",BSAM,0.8,2.75,1
high,100,0.2982,0.82,0.1627,"High=100, Low=395",DILA,0.8,2.75,1
high,80,0.2833,0.85,0.1554,"High=80, Low=316",Control,0.8,3.0,1
high,100,0.2833,0.85,0.1563,"High=100, Low=395",DIR,0.8,3.0,1
high,100,0.28,0.84,0.1817,"High=100, Low=395",BSAM,0.8,3.0,1
high,100,0.2733,0.82,0.1627,"High=100, Low=395",DILA,0.8,3.0,1
high,52,0.6923,0.3462,0.2263,"High=52, Low=268",Control,0.8500000000000001,0.5,1
high,65,0.8182,0.4154,0.2228,"High=65, Low=335",DIR,0.8500000000000001,0.5,1
high,65,0.697,0.3538,0.263,"High=65, Low=335",BSAM,0.8500000000000001,0.5,1
high,65,0.7576,0.3846,0.2312,"High=65, Low=335",DILA,0.8500000000000001,0.5,1
high,52,0.641,0.4808,0.2263,"High=52, Low=268",Control,0.8500000000000001,0.75,1
high,65,0.7347,0.5538,0.2228,"High=65, Low=335",DIR,0.8500000000000001,0.75,1
high,65,0.6122,0.4615,0.263,"High=65, Low=335",BSAM,0.8500000000000001,0.75,1
high,65,0.6531,0.4923,0.2312,"High=65, Low=335",DILA,0.8500000000000001,0.75,1
high,52,0.5385,0.5385,0.2263,"High=52, Low=268",Control,0.8500000000000001,1.0,1
high,65,0.6154,0.6154,0.2228,"High=65, Low=335",DIR,0.8500000000000001,1.0,1
high,65,0.5692,0.5692,0.263,"High=65, Low=335",BSAM,0.8500000000000001,1.0,1
high,65,0.5692,0.5692,0.2312,"High=65, Low=335",DILA,0.8500000000000001,1.0,1
high,52,0.5077,0.6346,0.2263,"High=52, Low=268",Control,0.8500000000000001,1.25,1
high,65,0.5488,0.6923,0.2228,"High=65, Low=335",DIR,0.8500000000000001,1.25,1
high,65,0.5,0.6308,0.263,"High=65, Low=335",BSAM,0.8500000000000001,1.25,1
high,65,0.4878,0.6154,0.2312,"High=65, Low=335",DILA,0.8500000000000001,1.25,1
high,52,0.4359,0.6538,0.2263,"High=52, Low=268",Control,0.8500000000000001,1.5,1
high,65,0.4592,0.6923,0.2228,"High=65, Low=335",DIR,0.8500000000000001,1.5,1
high,65,0.4592,0.6923,0.263,"High=65, Low=335",BSAM,0.8500000000000001,1.5,1
high,65,0.449,0.6769,0.2312,"High=65, Low=335",DILA,0.8500000000000001,1.5,1
high,52,0.3956,0.6923,0.2263,"High=52, Low=268",Control,0.8500000000000001,1.75,1
high,65,0.4211,0.7385,0.2228,"High=65, Low=335",DIR,0.8500000000000001,1.75,1
high,65,0.4211,0.7385,0.263,"High=65, Low=335",BSAM,0.8500000000000001,1.75,1
high,65,0.4035,0.7077,0.2312,"High=65, Low=335",DILA,0.8500000000000001,1.75,1
high,52,0.3654,0.7308,0.2263,"High=52, Low=268",Control,0.8500000000000001,2.0,1
high,65,0.3769,0.7538,0.2228,"High=65, Low=335",DIR,0.8500000000000001,2.0,1
high,65,0.3769,0.7538,0.263,"High=65, Low=335",BSAM,0.8500000000000001,2.0,1
high,65,0.3615,0.7231,0.2312,"High=65, Low=335",DILA,0.8500000000000001,2.0,1
high,52,0.3248,0.7308,0.2263,"High=52, Low=268",Control,0.8500000000000001,2.25,1
high,65,0.3333,0.7538,0.2228,"High=65, Low=335",DIR,0.8500000000000001,2.25,1
high,65,0.3333,0.7538,0.263,"High=65, Low=335",BSAM,0.8500000000000001,2.25,1
high,65,0.3265,0.7385,0.2312,"High=65, Low=335",DILA,0.8500000000000001,2.25,1
high,52,0.3077,0.7692,0.2263,"High=52, Low=268",Control,0.8500000000000001,2.5,1
high,65,0.3006,0.7538,0.2228,"High=65, Low=335",DIR,0.8500000000000001,2.5,1
high,65,0.3006,0.7538,0.263,"High=65, Low=335",BSAM,0.8500000000000001,2.5,1
high,65,0.2945,0.7385,0.2312,"High=65, Low=335",DILA,0.8500000000000001,2.5,1
high,52,0.2797,0.7692,0.2263,"High=52, Low=268",Control,0.8500000000000001,2.75,1
high,65,0.2737,0.7538,0.2228,"High=65, Low=335",DIR,0.8500000000000001,2.75,1
high,65,0.2737,0.7538,0.263,"High=65, Low=335",BSAM,0.8500000000000001,2.75,1
high,65,0.2682,0.7385,0.2312,"High=65, Low=335",DILA,0.8500000000000001,2.75,1
high,52,0.2564,0.7692,0.2263,"High=52, Low=268",Control,0.8500000000000001,3.0,1
high,65,0.2564,0.7692,0.2228,"High=65, Low=335",DIR,0.8500000000000001,3.0,1
high,65,0.2513,0.7538,0.263,"High=65, Low=335",BSAM,0.8500000000000001,3.0,1
high,65,0.2513,0.7538,0.2312,"High=65, Low=335",DILA,0.8500000000000001,3.0,1
high,32,0.6875,0.3438,0.3491,"High=32, Low=168",Control,0.9,0.5,1
high,40,0.75,0.375,0.3394,"High=40, Low=210",DIR,0.9,0.5,1
high,40,0.5,0.25,0.3992,"High=40, Low=210",BSAM,0.9,0.5,1
high,40,0.75,0.375,0.3515,"High=40, Low=210",DILA,0.9,0.5,1
high,32,0.5833,0.4375,0.3491,"High=32, Low=168",Control,0.9,0.75,1
high,40,0.6333,0.475,0.3394,"High=40, Low=210",DIR,0.9,0.75,1
high,40,0.3667,0.275,0.3992,"High=40, Low=210",BSAM,0.9,0.75,1
high,40,0.5667,0.425,0.3515,"High=40, Low=210",DILA,0.9,0.75,1
high,32,0.4375,0.4375,0.3491,"High=32, Low=168",Control,0.9,1.0,1
high,40,0.525,0.525,0.3394,"High=40, Low=210",DIR,0.9,1.0,1
high,40,0.325,0.325,0.3992,"High=40, Low=210",BSAM,0.9,1.0,1
high,40,0.45,0.45,0.3515,"High=40, Low=210",DILA,0.9,1.0,1
high,32,0.425,0.5312,0.3491,"High=32, Low=168",Control,0.9,1.25,1
high,40,0.48,0.6,0.3394,"High=40, Low=210",DIR,0.9,1.25,1
high,40,0.32,0.4,0.3992,"High=40, Low=210",BSAM,0.9,1.25,1
high,40,0.42,0.525,0.3515,"High=40, Low=210",DILA,0.9,1.25,1
high,32,0.3542,0.5312,0.3491,"High=32, Low=168",Control,0.9,1.5,1
high,40,0.4,0.6,0.3394,"High=40, Low=210",DIR,0.9,1.5,1
high,40,0.3,0.45,0.3992,"High=40, Low=210",BSAM,0.9,1.5,1
high,40,0.3833,0.575,0.3515,"High=40, Low=210",DILA,0.9,1.5,1
high,32,0.3036,0.5312,0.3491,"High=32, Low=168",Control,0.9,1.75,1
high,40,0.3429,0.6,0.3394,"High=40, Low=210",DIR,0.9,1.75,1
high,40,0.2714,0.475,0.3992,"High=40, Low=210",BSAM,0.9,1.75,1
high,40,0.3429,0.6,0.3515,"High=40, Low=210",DILA,0.9,1.75,1
high,32,0.2656,0.5312,0.3491,"High=32, Low=168",Control,0.9,2.0,1
high,40,0.3125,0.625,0.3394,"High=40, Low=210",DIR,0.9,2.0,1
high,40,0.2625,0.525,0.3992,"High=40, Low=210",BSAM,0.9,2.0,1
high,40,0.3,0.6,0.3515,"High=40, Low=210",DILA,0.9,2.0,1
high,32,0.2361,0.5312,0.3491,"High=32, Low=168",Control,0.9,2.25,1
high,40,0.2778,0.625,0.3394,"High=40, Low=210",DIR,0.9,2.25,1
high,40,0.2556,0.575,0.3992,"High=40, Low=210",BSAM,0.9,2.25,1
high,40,0.2667,0.6,0.3515,"High=40, Low=210",DILA,0.9,2.25,1
high,32,0.2125,0.5312,0.3491,"High=32, Low=168",Control,0.9,2.5,1
high,40,0.25,0.625,0.3394,"High=40, Low=210",DIR,0.9,2.5,1
high,40,0.24,0.6,0.3992,"High=40, Low=210",BSAM,0.9,2.5,1
high,40,0.25,0.625,0.3515,"High=40, Low=210",DILA,0.9,2.5,1
high,32,0.2159,0.5938,0.3491,"High=32, Low=168",Control,0.9,2.75,1
high,40,0.2273,0.625,0.3394,"High=40, Low=210",DIR,0.9,2.75,1
high,40,0.2273,0.625,0.3992,"High=40, Low=210",BSAM,0.9,2.75,1
high,40,0.2273,0.625,0.3515,"High=40, Low=210",DILA,0.9,2.75,1
high,32,0.2083,0.625,0.3491,"High=32, Low=168",Control,0.9,3.0,1
high,40,0.2083,0.625,0.3394,"High=40, Low=210",DIR,0.9,3.0,1
high,40,0.2083,0.625,0.3992,"High=40, Low=210",BSAM,0.9,3.0,1
high,40,0.2083,0.625,0.3515,"High=40, Low=210",DILA,0.9,3.0,1
high,252,0.9127,0.4563,0.0587,"High=252, Low=1236",Control,0.5,0.5,2
high,315,0.943,0.473,0.0411,"High=315, Low=1545",DIR,0.5,0.5,2
high,315,0.943,0.473,0.0435,"High=315, Low=1545",BSAM,0.5,0.5,2
high,315,0.943,0.473,0.0475,"High=315, Low=1545",DILA,0.5,0.5,2
high,252,0.8466,0.6349,0.0587,"High=252, Low=1236",Control,0.5,0.75,2
high,315,0.865,0.6508,0.0411,"High=315, Low=1545",DIR,0.5,0.75,2
high,315,0.8819,0.6635,0.0435,"High=315, Low=1545",BSAM,0.5,0.75,2
high,315,0.8734,0.6571,0.0475,"High=315, Low=1545",DILA,0.5,0.75,2
high,252,0.75,0.75,0.0587,"High=252, Low=1236",Control,0.5,1.0,2
high,315,0.7651,0.7651,0.0411,"High=315, Low=1545",DIR,0.5,1.0,2
high,315,0.7841,0.7841,0.0435,"High=315, Low=1545",BSAM,0.5,1.0,2
high,315,0.7651,0.7651,0.0475,"High=315, Low=1545",DILA,0.5,1.0,2
high,252,0.6571,0.8214,0.0587,"High=252, Low=1236",Control,0.5,1.25,2
high,315,0.6777,0.8476,0.0411,"High=315, Low=1545",DIR,0.5,1.25,2
high,315,0.6726,0.8413,0.0435,"High=315, Low=1545",BSAM,0.5,1.25,2
high,315,0.6599,0.8254,0.0475,"High=315, Low=1545",DILA,0.5,1.25,2
high,252,0.582,0.873,0.0587,"High=252, Low=1236",Control,0.5,1.5,2
high,315,0.592,0.8889,0.0411,"High=315, Low=1545",DIR,0.5,1.5,2
high,315,0.5899,0.8857,0.0435,"High=315, Low=1545",BSAM,0.5,1.5,2
high,315,0.5751,0.8635,0.0475,"High=315, Low=1545",DILA,0.5,1.5,2
high,252,0.5079,0.8889,0.0587,"High=252, Low=1236",Control,0.5,1.75,2
high,315,0.5217,0.9143,0.0411,"High=315, Low=1545",DIR,0.5,1.75,2
high,315,0.5127,0.8984,0.0435,"High=315, Low=1545",BSAM,0.5,1.75,2
high,315,0.5145,0.9016,0.0475,"High=315, Low=1545",DILA,0.5,1.75,2
high,252,0.4504,0.9008,0.0587,"High=252, Low=1236",Control,0.5,2.0,2
high,315,0.4651,0.9302,0.0411,"High=315, Low=1545",DIR,0.5,2.0,2
high,315,0.4651,0.9302,0.0435,"High=315, Low=1545",BSAM,0.5,2.0,2
high,315,0.4603,0.9206,0.0475,"High=315, Low=1545",DILA,0.5,2.0,2
high,252,0.4021,0.9048,0.0587,"High=252, Low=1236",Control,0.5,2.25,2
high,315,0.4203,0.946,0.0411,"High=315, Low=1545",DIR,0.5,2.25,2
high,315,0.4175,0.9397,0.0435,"High=315, Low=1545",BSAM,0.5,2.25,2
high,315,0.4104,0.9238,0.0475,"High=315, Low=1545",DILA,0.5,2.25,2
high,252,0.3651,0.9127,0.0587,"High=252, Low=1236",Control,0.5,2.5,2
high,315,0.3807,0.9524,0.0411,"High=315, Low=1545",DIR,0.5,2.5,2
high,315,0.3782,0.946,0.0435,"High=315, Low=1545",BSAM,0.5,2.5,2
high,315,0.3706,0.927,0.0475,"High=315, Low=1545",DILA,0.5,2.5,2
high,252,0.3348,0.9206,0.0587,"High=252, Low=1236",Control,0.5,2.75,2
high,315,0.346,0.9524,0.0411,"High=315, Low=1545",DIR,0.5,2.75,2
high,315,0.3495,0.9619,0.0435,"High=315, Low=1545",BSAM,0.5,2.75,2
high,315,0.3437,0.946,0.0475,"High=315, Low=1545",DILA,0.5,2.75,2
high,252,0.3095,0.9286,0.0587,"High=252, Low=1236",Control,0.5,3.0,2
high,315,0.3196,0.9587,0.0411,"High=315, Low=1545",DIR,0.5,3.0,2
high,315,0.3259,0.9778,0.0435,"High=315, Low=1545",BSAM,0.5,3.0,2
high,315,0.3206,0.9619,0.0475,"High=315, Low=1545",DILA,0.5,3.0,2
high,208,0.9038,0.4519,0.0588,"High=208, Low=1044",Control,0.55,0.5,2
high,260,0.9,0.45,0.0383,"High=260, Low=1305",DIR,0.55,0.5,2
high,260,0.9,0.45,0.0437,"High=260, Low=1305",BSAM,0.55,0.5,2
high,260,0.9,0.45,0.0472,"High=260, Low=1305",DILA,0.55,0.5,2
high,208,0.8269,0.6202,0.0588,"High=208, Low=1044",Control,0.55,0.75,2
high,260,0.8564,0.6423,0.0383,"High=260, Low=1305",DIR,0.55,0.75,2
high,260,0.8462,0.6346,0.0437,"High=260, Low=1305",BSAM,0.55,0.75,2
high,260,0.8615,0.6462,0.0472,"High=260, Low=1305",DILA,0.55,0.75,2
high,208,0.726,0.726,0.0588,"High=208, Low=1044",Control,0.55,1.0,2
high,260,0.7654,0.7654,0.0383,"High=260, Low=1305",DIR,0.55,1.0,2
high,260,0.7577,0.7577,0.0437,"High=260, Low=1305",BSAM,0.55,1.0,2
high,260,0.7615,0.7615,0.0472,"High=260, Low=1305",DILA,0.55,1.0,2
high,208,0.6385,0.7981,0.0588,"High=208, Low=1044",Control,0.55,1.25,2
high,260,0.6831,0.8538,0.0383,"High=260, Low=1305",DIR,0.55,1.25,2
high,260,0.6492,0.8115,0.0437,"High=260, Low=1305",BSAM,0.55,1.25,2
high,260,0.6492,0.8115,0.0472,"High=260, Low=1305",DILA,0.55,1.25,2
high,208,0.5641,0.8462,0.0588,"High=208, Low=1044",Control,0.55,1.5,2
high,260,0.6,0.9,0.0383,"High=260, Low=1305",DIR,0.55,1.5,2
high,260,0.5744,0.8615,0.0437,"High=260, Low=1305",BSAM,0.55,1.5,2
high,260,0.5615,0.8423,0.0472,"High=260, Low=1305",DILA,0.55,1.5,2
high,208,0.5027,0.8798,0.0588,"High=208, Low=1044",Control,0.55,1.75,2
high,260,0.5297,0.9269,0.0383,"High=260, Low=1305",DIR,0.55,1.75,2
high,260,0.5121,0.8962,0.0437,"High=260, Low=1305",BSAM,0.55,1.75,2
high,260,0.4967,0.8692,0.0472,"High=260, Low=1305",DILA,0.55,1.75,2
high,208,0.4471,0.8942,0.0588,"High=208, Low=1044",Control,0.55,2.0,2
high,260,0.4712,0.9423,0.0383,"High=260, Low=1305",DIR,0.55,2.0,2
high,260,0.4538,0.9077,0.0437,"High=260, Low=1305",BSAM,0.55,2.0,2
high,260,0.45,0.9,0.0472,"High=260, Low=1305",DILA,0.55,2.0,2
high,208,0.4038,0.9087,0.0588,"High=208, Low=1044",Control,0.55,2.25,2
high,260,0.4205,0.9462,0.0383,"High=260, Low=1305",DIR,0.55,2.25,2
high,260,0.4137,0.9308,0.0437,"High=260, Low=1305",BSAM,0.55,2.25,2
high,260,0.4103,0.9231,0.0472,"High=260, Low=1305",DILA,0.55,2.25,2
high,208,0.3673,0.9183,0.0588,"High=208, Low=1044",Control,0.55,2.5,2
high,260,0.3815,0.9538,0.0383,"High=260, Low=1305",DIR,0.55,2.5,2
high,260,0.3754,0.9385,0.0437,"High=260, Low=1305",BSAM,0.55,2.5,2
high,260,0.3738,0.9346,0.0472,"High=260, Low=1305",DILA,0.55,2.5,2
high,208,0.3357,0.9231,0.0588,"High=208, Low=1044",Control,0.55,2.75,2
high,260,0.3483,0.9577,0.0383,"High=260, Low=1305",DIR,0.55,2.75,2
high,260,0.3427,0.9423,0.0437,"High=260, Low=1305",BSAM,0.55,2.75,2
high,260,0.3399,0.9346,0.0472,"High=260, Low=1305",DILA,0.55,2.75,2
high,208,0.3093,0.9279,0.0588,"High=208, Low=1044",Control,0.55,3.0,2
high,260,0.3205,0.9615,0.0383,"High=260, Low=1305",DIR,0.55,3.0,2
high,260,0.3167,0.95,0.0437,"High=260, Low=1305",BSAM,0.55,3.0,2
high,260,0.3128,0.9385,0.0472,"High=260, Low=1305",DILA,0.55,3.0,2
high,172,0.7907,0.3953,0.0584,"High=172, Low=896",Control,0.6,0.5,2
high,215,0.8519,0.4279,0.0388,"High=215, Low=1120",DIR,0.6,0.5,2
high,215,0.8519,0.4279,0.044,"High=215, Low=1120",BSAM,0.6,0.5,2
high,215,0.8333,0.4186,0.0452,"High=215, Low=1120",DILA,0.6,0.5,2
high,172,0.7674,0.5756,0.0584,"High=172, Low=896",Control,0.6,0.75,2
high,215,0.8272,0.6233,0.0388,"High=215, Low=1120",DIR,0.6,0.75,2
high,215,0.8272,0.6233,0.044,"High=215, Low=1120",BSAM,0.6,0.75,2
high,215,0.8333,0.6279,0.0452,"High=215, Low=1120",DILA,0.6,0.75,2
high,172,0.6977,0.6977,0.0584,"High=172, Low=896",Control,0.6,1.0,2
high,215,0.7488,0.7488,0.0388,"High=215, Low=1120",DIR,0.6,1.0,2
high,215,0.7349,0.7349,0.044,"High=215, Low=1120",BSAM,0.6,1.0,2
high,215,0.7442,0.7442,0.0452,"High=215, Low=1120",DILA,0.6,1.0,2
high,172,0.6233,0.7791,0.0584,"High=172, Low=896",Control,0.6,1.25,2
high,215,0.6468,0.8093,0.0388,"High=215, Low=1120",DIR,0.6,1.25,2
high,215,0.6431,0.8047,0.044,"High=215, Low=1120",BSAM,0.6,1.25,2
high,215,0.6506,0.814,0.0452,"High=215, Low=1120",DILA,0.6,1.25,2
high,172,0.5504,0.8256,0.0584,"High=172, Low=896",Control,0.6,1.5,2
high,215,0.5851,0.8791,0.0388,"High=215, Low=1120",DIR,0.6,1.5,2
high,215,0.5604,0.8419,0.044,"High=215, Low=1120",BSAM,0.6,1.5,2
high,215,0.5604,0.8419,0.0452,"High=215, Low=1120",DILA,0.6,1.5,2
high,172,0.4884,0.8547,0.0584,"High=172, Low=896",Control,0.6,1.75,2
high,215,0.5119,0.8977,0.0388,"High=215, Low=1120",DIR,0.6,1.75,2
high,215,0.5013,0.8791,0.044,"High=215, Low=1120",BSAM,0.6,1.75,2
high,215,0.4907,0.8605,0.0452,"High=215, Low=1120",DILA,0.6,1.75,2
high,172,0.439,0.8779,0.0584,"High=172, Low=896",Control,0.6,2.0,2
high,215,0.4651,0.9302,0.0388,"High=215, Low=1120",DIR,0.6,2.0,2
high,215,0.4535,0.907,0.044,"High=215, Low=1120",BSAM,0.6,2.0,2
high,215,0.4395,0.8791,0.0452,"High=215, Low=1120",DILA,0.6,2.0,2
high,172,0.3953,0.8895,0.0584,"High=172, Low=896",Control,0.6,2.25,2
high,215,0.4174,0.9395,0.0388,"High=215, Low=1120",DIR,0.6,2.25,2
high,215,0.407,0.9163,0.044,"High=215, Low=1120",BSAM,0.6,2.25,2
high,215,0.4008,0.9023,0.0452,"High=215, Low=1120",DILA,0.6,2.25,2
high,172,0.3581,0.8953,0.0584,"High=172, Low=896",Control,0.6,2.5,2
high,215,0.381,0.9535,0.0388,"High=215, Low=1120",DIR,0.6,2.5,2
high,215,0.3717,0.9302,0.044,"High=215, Low=1120",BSAM,0.6,2.5,2
high,215,0.3662,0.9163,0.0452,"High=215, Low=1120",DILA,0.6,2.5,2
high,172,0.3298,0.907,0.0584,"High=172, Low=896",Control,0.6,2.75,2
high,215,0.3463,0.9535,0.0388,"High=215, Low=1120",DIR,0.6,2.75,2
high,215,0.3429,0.9442,0.044,"High=215, Low=1120",BSAM,0.6,2.75,2
high,215,0.3395,0.9349,0.0452,"High=215, Low=1120",DILA,0.6,2.75,2
high,172,0.3062,0.9186,0.0584,"High=172, Low=896",Control,0.6,3.0,2
high,215,0.3194,0.9581,0.0388,"High=215, Low=1120",DIR,0.6,3.0,2
high,215,0.3178,0.9535,0.044,"High=215, Low=1120",BSAM,0.6,3.0,2
high,215,0.3147,0.9442,0.0452,"High=215, Low=1120",DILA,0.6,3.0,2
high,140,0.7571,0.3786,0.0569,"High=140, Low=732",Control,0.65,0.5,2
high,175,0.8295,0.4171,0.0384,"High=175, Low=915",DIR,0.65,0.5,2
high,175,0.7955,0.4,0.0426,"High=175, Low=915",BSAM,0.65,0.5,2
high,175,0.7727,0.3886,0.0413,"High=175, Low=915",DILA,0.65,0.5,2
high,140,0.7048,0.5286,0.0569,"High=140, Low=732",Control,0.65,0.75,2
high,175,0.803,0.6057,0.0384,"High=175, Low=915",DIR,0.65,0.75,2
high,175,0.7576,0.5714,0.0426,"High=175, Low=915",BSAM,0.65,0.75,2
high,175,0.7576,0.5714,0.0413,"High=175, Low=915",DILA,0.65,0.75,2
high,140,0.6857,0.6857,0.0569,"High=140, Low=732",Control,0.65,1.0,2
high,175,0.7314,0.7314,0.0384,"High=175, Low=915",DIR,0.65,1.0,2
high,175,0.7143,0.7143,0.0426,"High=175, Low=915",BSAM,0.65,1.0,2
high,175,0.7314,0.7314,0.0413,"High=175, Low=915",DILA,0.65,1.0,2
high,140,0.6057,0.7571,0.0569,"High=140, Low=732",Control,0.65,1.25,2
high,175,0.653,0.8171,0.0384,"High=175, Low=915",DIR,0.65,1.25,2
high,175,0.6347,0.7943,0.0426,"High=175, Low=915",BSAM,0.65,1.25,2
high,175,0.6667,0.8343,0.0413,"High=175, Low=915",DILA,0.65,1.25,2
high,140,0.5524,0.8286,0.0569,"High=140, Low=732",Control,0.65,1.5,2
high,175,0.5817,0.8743,0.0384,"High=175, Low=915",DIR,0.65,1.5,2
high,175,0.5665,0.8514,0.0426,"High=175, Low=915",BSAM,0.65,1.5,2
high,175,0.5856,0.88,0.0413,"High=175, Low=915",DILA,0.65,1.5,2
high,140,0.4898,0.8571,0.0569,"High=140, Low=732",Control,0.65,1.75,2
high,175,0.5147,0.9029,0.0384,"High=175, Low=915",DIR,0.65,1.75,2
high,175,0.5114,0.8971,0.0426,"High=175, Low=915",BSAM,0.65,1.75,2
high,175,0.5179,0.9086,0.0413,"High=175, Low=915",DILA,0.65,1.75,2
high,140,0.4393,0.8786,0.0569,"High=140, Low=732",Control,0.65,2.0,2
high,175,0.4629,0.9257,0.0384,"High=175, Low=915",DIR,0.65,2.0,2
high,175,0.46,0.92,0.0426,"High=175, Low=915",BSAM,0.65,2.0,2
high,175,0.4571,0.9143,0.0413,"High=175, Low=915",DILA,0.65,2.0,2
high,140,0.3968,0.8929,0.0569,"High=140, Low=732",Control,0.65,2.25,2
high,175,0.4188,0.9429,0.0384,"High=175, Low=915",DIR,0.65,2.25,2
high,175,0.4162,0.9371,0.0426,"High=175, Low=915",BSAM,0.65,2.25,2
high,175,0.4112,0.9257,0.0413,"High=175, Low=915",DILA,0.65,2.25,2
high,140,0.3657,0.9143,0.0569,"High=140, Low=732",Control,0.65,2.5,2
high,175,0.3836,0.96,0.0384,"High=175, Low=915",DIR,0.65,2.5,2
high,175,0.3813,0.9543,0.0426,"High=175, Low=915",BSAM,0.65,2.5,2
high,175,0.3767,0.9429,0.0413,"High=175, Low=915",DILA,0.65,2.5,2
high,140,0.3377,0.9286,0.0569,"High=140, Low=732",Control,0.65,2.75,2
high,175,0.3506,0.9657,0.0384,"High=175, Low=915",DIR,0.65,2.75,2
high,175,0.3465,0.9543,0.0426,"High=175, Low=915",BSAM,0.65,2.75,2
