Discovery Mode,Tail Size (GT),Extrap. Precision,Tail Recall,Tail MAE,Breakdown,Method,Rel Threshold,Budget Ratio,Fold
high,255,0.4909,0.7373,0.1442,"High=255, Low=633",DIR,0.75,1.5,2
high,425,0.4875,0.7318,0.1496,"High=425, Low=1055",BSAM,0.75,1.5,2
high,425,0.4655,0.6988,0.1396,"High=425, Low=1055",DILA,0.75,1.5,2
high,425,0.4382,0.7671,0.1381,"High=425, Low=1055",Control,0.75,1.75,2
high,255,0.4362,0.7647,0.1442,"High=255, Low=633",DIR,0.75,1.75,2
high,425,0.4409,0.7718,0.1496,"High=425, Low=1055",BSAM,0.75,1.75,2
high,425,0.4247,0.7435,0.1396,"High=425, Low=1055",DILA,0.75,1.75,2
high,425,0.3976,0.7953,0.1381,"High=425, Low=1055",Control,0.75,2.0,2
high,255,0.3902,0.7804,0.1442,"High=255, Low=633",DIR,0.75,2.0,2
high,425,0.4071,0.8141,0.1496,"High=425, Low=1055",BSAM,0.75,2.0,2
high,425,0.3859,0.7718,0.1396,"High=425, Low=1055",DILA,0.75,2.0,2
high,425,0.3574,0.8047,0.1381,"High=425, Low=1055",Control,0.75,2.25,2
high,255,0.3554,0.8,0.1442,"High=255, Low=633",DIR,0.75,2.25,2
high,425,0.3699,0.8329,0.1496,"High=425, Low=1055",BSAM,0.75,2.25,2
high,425,0.349,0.7859,0.1396,"High=425, Low=1055",DILA,0.75,2.25,2
high,425,0.3302,0.8259,0.1381,"High=425, Low=1055",Control,0.75,2.5,2
high,255,0.326,0.8157,0.1442,"High=255, Low=633",DIR,0.75,2.5,2
high,425,0.3387,0.8471,0.1496,"High=425, Low=1055",BSAM,0.75,2.5,2
high,425,0.3217,0.8047,0.1396,"High=425, Low=1055",DILA,0.75,2.5,2
high,425,0.3054,0.84,0.1381,"High=425, Low=1055",Control,0.75,2.75,2
high,255,0.2991,0.8235,0.1442,"High=255, Low=633",DIR,0.75,2.75,2
high,425,0.3139,0.8635,0.1496,"High=425, Low=1055",BSAM,0.75,2.75,2
high,425,0.2968,0.8165,0.1396,"High=425, Low=1055",DILA,0.75,2.75,2
high,425,0.2824,0.8471,0.1381,"High=425, Low=1055",Control,0.75,3.0,2
high,255,0.2797,0.8392,0.1442,"High=255, Low=633",DIR,0.75,3.0,2
high,425,0.291,0.8729,0.1496,"High=425, Low=1055",BSAM,0.75,3.0,2
high,425,0.2761,0.8282,0.1396,"High=425, Low=1055",DILA,0.75,3.0,2
high,345,0.8671,0.4348,0.1311,"High=345, Low=830",Control,0.8,0.5,2
high,207,0.875,0.4396,0.1383,"High=207, Low=498",DIR,0.8,0.5,2
high,345,0.8786,0.4406,0.1454,"High=345, Low=830",BSAM,0.8,0.5,2
high,345,0.7919,0.3971,0.1349,"High=345, Low=830",DILA,0.8,0.5,2
high,345,0.7568,0.5681,0.1311,"High=345, Low=830",Control,0.8,0.75,2
high,207,0.75,0.5652,0.1383,"High=207, Low=498",DIR,0.8,0.75,2
high,345,0.7413,0.5565,0.1454,"High=345, Low=830",BSAM,0.8,0.75,2
high,345,0.7259,0.5449,0.1349,"High=345, Low=830",DILA,0.8,0.75,2
high,345,0.6522,0.6522,0.1311,"High=345, Low=830",Control,0.8,1.0,2
high,207,0.6473,0.6473,0.1383,"High=207, Low=498",DIR,0.8,1.0,2
high,345,0.6406,0.6406,0.1454,"High=345, Low=830",BSAM,0.8,1.0,2
high,345,0.6406,0.6406,0.1349,"High=345, Low=830",DILA,0.8,1.0,2
high,345,0.5532,0.6928,0.1311,"High=345, Low=830",Control,0.8,1.25,2
high,207,0.5637,0.7053,0.1383,"High=207, Low=498",DIR,0.8,1.25,2
high,345,0.5556,0.6957,0.1454,"High=345, Low=830",BSAM,0.8,1.25,2
high,345,0.5486,0.687,0.1349,"High=345, Low=830",DILA,0.8,1.25,2
high,345,0.4942,0.742,0.1311,"High=345, Low=830",Control,0.8,1.5,2
high,207,0.4823,0.7246,0.1383,"High=207, Low=498",DIR,0.8,1.5,2
high,345,0.4923,0.7391,0.1454,"High=345, Low=830",BSAM,0.8,1.5,2
high,345,0.4807,0.7217,0.1349,"High=345, Low=830",DILA,0.8,1.5,2
high,345,0.4421,0.7739,0.1311,"High=345, Low=830",Control,0.8,1.75,2
high,207,0.4353,0.7633,0.1383,"High=207, Low=498",DIR,0.8,1.75,2
high,345,0.4454,0.7797,0.1454,"High=345, Low=830",BSAM,0.8,1.75,2
high,345,0.4288,0.7507,0.1349,"High=345, Low=830",DILA,0.8,1.75,2
high,345,0.3957,0.7913,0.1311,"High=345, Low=830",Control,0.8,2.0,2
high,207,0.3937,0.7874,0.1383,"High=207, Low=498",DIR,0.8,2.0,2
high,345,0.4014,0.8029,0.1454,"High=345, Low=830",BSAM,0.8,2.0,2
high,345,0.387,0.7739,0.1349,"High=345, Low=830",DILA,0.8,2.0,2
high,345,0.3604,0.8116,0.1311,"High=345, Low=830",Control,0.8,2.25,2
high,207,0.3498,0.7874,0.1383,"High=207, Low=498",DIR,0.8,2.25,2
high,345,0.3707,0.8348,0.1454,"High=345, Low=830",BSAM,0.8,2.25,2
high,345,0.3514,0.7913,0.1349,"High=345, Low=830",DILA,0.8,2.25,2
high,345,0.3326,0.8319,0.1311,"High=345, Low=830",Control,0.8,2.5,2
high,207,0.3224,0.8068,0.1383,"High=207, Low=498",DIR,0.8,2.5,2
high,345,0.3418,0.8551,0.1454,"High=345, Low=830",BSAM,0.8,2.5,2
high,345,0.3233,0.8087,0.1349,"High=345, Low=830",DILA,0.8,2.5,2
high,345,0.3035,0.8348,0.1311,"High=345, Low=830",Control,0.8,2.75,2
high,207,0.2947,0.8116,0.1383,"High=207, Low=498",DIR,0.8,2.75,2
high,345,0.3161,0.8696,0.1454,"High=345, Low=830",BSAM,0.8,2.75,2
high,345,0.2961,0.8145,0.1349,"High=345, Low=830",DILA,0.8,2.75,2
high,345,0.2831,0.8493,0.1311,"High=345, Low=830",Control,0.8,3.0,2
high,207,0.2786,0.8357,0.1383,"High=207, Low=498",DIR,0.8,3.0,2
high,345,0.2928,0.8783,0.1454,"High=345, Low=830",BSAM,0.8,3.0,2
high,345,0.2763,0.829,0.1349,"High=345, Low=830",DILA,0.8,3.0,2
high,170,0.6235,0.3118,0.1516,"High=170, Low=640",Control,0.8500000000000001,0.5,2
high,102,0.6275,0.3137,0.1444,"High=102, Low=384",DIR,0.8500000000000001,0.5,2
high,170,0.5529,0.2765,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,0.5,2
high,170,0.7294,0.3647,0.1465,"High=170, Low=640",DILA,0.8500000000000001,0.5,2
high,170,0.5078,0.3824,0.1516,"High=170, Low=640",Control,0.8500000000000001,0.75,2
high,102,0.5974,0.451,0.1444,"High=102, Low=384",DIR,0.8500000000000001,0.75,2
high,170,0.5078,0.3824,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,0.75,2
high,170,0.5781,0.4353,0.1465,"High=170, Low=640",DILA,0.8500000000000001,0.75,2
high,170,0.4588,0.4588,0.1516,"High=170, Low=640",Control,0.8500000000000001,1.0,2
high,102,0.5392,0.5392,0.1444,"High=102, Low=384",DIR,0.8500000000000001,1.0,2
high,170,0.4765,0.4765,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,1.0,2
high,170,0.5176,0.5176,0.1465,"High=170, Low=640",DILA,0.8500000000000001,1.0,2
high,170,0.4554,0.5706,0.1516,"High=170, Low=640",Control,0.8500000000000001,1.25,2
high,102,0.4922,0.6176,0.1444,"High=102, Low=384",DIR,0.8500000000000001,1.25,2
high,170,0.4507,0.5647,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,1.25,2
high,170,0.4742,0.5941,0.1465,"High=170, Low=640",DILA,0.8500000000000001,1.25,2
high,170,0.4039,0.6059,0.1516,"High=170, Low=640",Control,0.8500000000000001,1.5,2
high,102,0.4248,0.6373,0.1444,"High=102, Low=384",DIR,0.8500000000000001,1.5,2
high,170,0.4078,0.6118,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,1.5,2
high,170,0.4157,0.6235,0.1465,"High=170, Low=640",DILA,0.8500000000000001,1.5,2
high,170,0.349,0.6118,0.1516,"High=170, Low=640",Control,0.8500000000000001,1.75,2
high,102,0.3855,0.6765,0.1444,"High=102, Low=384",DIR,0.8500000000000001,1.75,2
high,170,0.3792,0.6647,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,1.75,2
high,170,0.3826,0.6706,0.1465,"High=170, Low=640",DILA,0.8500000000000001,1.75,2
high,170,0.3412,0.6824,0.1516,"High=170, Low=640",Control,0.8500000000000001,2.0,2
high,102,0.3529,0.7059,0.1444,"High=102, Low=384",DIR,0.8500000000000001,2.0,2
high,170,0.3412,0.6824,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,2.0,2
high,170,0.3559,0.7118,0.1465,"High=170, Low=640",DILA,0.8500000000000001,2.0,2
high,170,0.3133,0.7059,0.1516,"High=170, Low=640",Control,0.8500000000000001,2.25,2
high,102,0.3304,0.7451,0.1444,"High=102, Low=384",DIR,0.8500000000000001,2.25,2
high,170,0.3159,0.7118,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,2.25,2
high,170,0.3264,0.7353,0.1465,"High=170, Low=640",DILA,0.8500000000000001,2.25,2
high,170,0.2894,0.7235,0.1516,"High=170, Low=640",Control,0.8500000000000001,2.5,2
high,102,0.3098,0.7745,0.1444,"High=102, Low=384",DIR,0.8500000000000001,2.5,2
high,170,0.2941,0.7353,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,2.5,2
high,170,0.3035,0.7588,0.1465,"High=170, Low=640",DILA,0.8500000000000001,2.5,2
high,170,0.2714,0.7471,0.1516,"High=170, Low=640",Control,0.8500000000000001,2.75,2
high,102,0.2811,0.7745,0.1444,"High=102, Low=384",DIR,0.8500000000000001,2.75,2
high,170,0.2735,0.7529,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,2.75,2
high,170,0.2799,0.7706,0.1465,"High=170, Low=640",DILA,0.8500000000000001,2.75,2
high,170,0.2569,0.7706,0.1516,"High=170, Low=640",Control,0.8500000000000001,3.0,2
high,102,0.2614,0.7843,0.1444,"High=102, Low=384",DIR,0.8500000000000001,3.0,2
high,170,0.2588,0.7765,0.1926,"High=170, Low=640",BSAM,0.8500000000000001,3.0,2
high,170,0.2647,0.7941,0.1465,"High=170, Low=640",DILA,0.8500000000000001,3.0,2
high,85,0.5814,0.2941,0.1882,"High=85, Low=340",Control,0.9,0.5,2
high,51,0.7692,0.3922,0.1519,"High=51, Low=204",DIR,0.9,0.5,2
high,85,0.3256,0.1647,0.2719,"High=85, Low=340",BSAM,0.9,0.5,2
high,85,0.6512,0.3294,0.1864,"High=85, Low=340",DILA,0.9,0.5,2
high,85,0.5,0.3765,0.1882,"High=85, Low=340",Control,0.9,0.75,2
high,51,0.5897,0.451,0.1519,"High=51, Low=204",DIR,0.9,0.75,2
high,85,0.2969,0.2235,0.2719,"High=85, Low=340",BSAM,0.9,0.75,2
high,85,0.5312,0.4,0.1864,"High=85, Low=340",DILA,0.9,0.75,2
high,85,0.3882,0.3882,0.1882,"High=85, Low=340",Control,0.9,1.0,2
high,51,0.5098,0.5098,0.1519,"High=51, Low=204",DIR,0.9,1.0,2
high,85,0.3059,0.3059,0.2719,"High=85, Low=340",BSAM,0.9,1.0,2
high,85,0.4941,0.4941,0.1864,"High=85, Low=340",DILA,0.9,1.0,2
high,85,0.3271,0.4118,0.1882,"High=85, Low=340",Control,0.9,1.25,2
high,51,0.4219,0.5294,0.1519,"High=51, Low=204",DIR,0.9,1.25,2
high,85,0.3178,0.4,0.2719,"High=85, Low=340",BSAM,0.9,1.25,2
high,85,0.4299,0.5412,0.1864,"High=85, Low=340",DILA,0.9,1.25,2
high,85,0.2969,0.4471,0.1882,"High=85, Low=340",Control,0.9,1.5,2
high,51,0.3766,0.5686,0.1519,"High=51, Low=204",DIR,0.9,1.5,2
high,85,0.2734,0.4118,0.2719,"High=85, Low=340",BSAM,0.9,1.5,2
high,85,0.3594,0.5412,0.1864,"High=85, Low=340",DILA,0.9,1.5,2
high,85,0.2617,0.4588,0.1882,"High=85, Low=340",Control,0.9,1.75,2
high,51,0.3222,0.5686,0.1519,"High=51, Low=204",DIR,0.9,1.75,2
high,85,0.2483,0.4353,0.2719,"High=85, Low=340",BSAM,0.9,1.75,2
high,85,0.3221,0.5647,0.1864,"High=85, Low=340",DILA,0.9,1.75,2
high,85,0.2529,0.5059,0.1882,"High=85, Low=340",Control,0.9,2.0,2
high,51,0.2941,0.5882,0.1519,"High=51, Low=204",DIR,0.9,2.0,2
high,85,0.2353,0.4706,0.2719,"High=85, Low=340",BSAM,0.9,2.0,2
high,85,0.3,0.6,0.1864,"High=85, Low=340",DILA,0.9,2.0,2
high,85,0.25,0.5647,0.1882,"High=85, Low=340",Control,0.9,2.25,2
high,51,0.2609,0.5882,0.1519,"High=51, Low=204",DIR,0.9,2.25,2
high,85,0.2292,0.5176,0.2719,"High=85, Low=340",BSAM,0.9,2.25,2
high,85,0.2656,0.6,0.1864,"High=85, Low=340",DILA,0.9,2.25,2
high,85,0.23,0.5765,0.1882,"High=85, Low=340",Control,0.9,2.5,2
high,51,0.25,0.6275,0.1519,"High=51, Low=204",DIR,0.9,2.5,2
high,85,0.23,0.5765,0.2719,"High=85, Low=340",BSAM,0.9,2.5,2
high,85,0.2441,0.6118,0.1864,"High=85, Low=340",DILA,0.9,2.5,2
high,85,0.2137,0.5882,0.1882,"High=85, Low=340",Control,0.9,2.75,2
high,51,0.227,0.6275,0.1519,"High=51, Low=204",DIR,0.9,2.75,2
high,85,0.2137,0.5882,0.2719,"High=85, Low=340",BSAM,0.9,2.75,2
high,85,0.2265,0.6235,0.1864,"High=85, Low=340",DILA,0.9,2.75,2
high,85,0.2,0.6,0.1882,"High=85, Low=340",Control,0.9,3.0,2
high,51,0.2157,0.6471,0.1519,"High=51, Low=204",DIR,0.9,3.0,2
high,85,0.2,0.6,0.2719,"High=85, Low=340",BSAM,0.9,3.0,2
high,85,0.2118,0.6353,0.1864,"High=85, Low=340",DILA,0.9,3.0,2
high,240,0.9333,0.4667,0.0728,"High=240, Low=745",Control,0.5,0.5,3
high,240,0.9167,0.4583,0.0844,"High=240, Low=745",DIR,0.5,0.5,3
high,240,0.9417,0.4708,0.0821,"High=240, Low=745",BSAM,0.5,0.5,3
high,240,0.9333,0.4667,0.09,"High=240, Low=745",DILA,0.5,0.5,3
high,240,0.9,0.675,0.0728,"High=240, Low=745",Control,0.5,0.75,3
high,240,0.85,0.6375,0.0844,"High=240, Low=745",DIR,0.5,0.75,3
high,240,0.8778,0.6583,0.0821,"High=240, Low=745",BSAM,0.5,0.75,3
high,240,0.8278,0.6208,0.09,"High=240, Low=745",DILA,0.5,0.75,3
high,240,0.8125,0.8125,0.0728,"High=240, Low=745",Control,0.5,1.0,3
high,240,0.7833,0.7833,0.0844,"High=240, Low=745",DIR,0.5,1.0,3
high,240,0.7792,0.7792,0.0821,"High=240, Low=745",BSAM,0.5,1.0,3
high,240,0.75,0.75,0.09,"High=240, Low=745",DILA,0.5,1.0,3
high,240,0.7,0.875,0.0728,"High=240, Low=745",Control,0.5,1.25,3
high,240,0.6933,0.8667,0.0844,"High=240, Low=745",DIR,0.5,1.25,3
high,240,0.6833,0.8542,0.0821,"High=240, Low=745",BSAM,0.5,1.25,3
high,240,0.66,0.825,0.09,"High=240, Low=745",DILA,0.5,1.25,3
high,240,0.6028,0.9042,0.0728,"High=240, Low=745",Control,0.5,1.5,3
high,240,0.6028,0.9042,0.0844,"High=240, Low=745",DIR,0.5,1.5,3
high,240,0.6056,0.9083,0.0821,"High=240, Low=745",BSAM,0.5,1.5,3
high,240,0.5806,0.8708,0.09,"High=240, Low=745",DILA,0.5,1.5,3
high,240,0.531,0.9292,0.0728,"High=240, Low=745",Control,0.5,1.75,3
high,240,0.5238,0.9167,0.0844,"High=240, Low=745",DIR,0.5,1.75,3
high,240,0.5333,0.9333,0.0821,"High=240, Low=745",BSAM,0.5,1.75,3
high,240,0.5119,0.8958,0.09,"High=240, Low=745",DILA,0.5,1.75,3
high,240,0.4771,0.9542,0.0728,"High=240, Low=745",Control,0.5,2.0,3
high,240,0.4688,0.9375,0.0844,"High=240, Low=745",DIR,0.5,2.0,3
high,240,0.4708,0.9417,0.0821,"High=240, Low=745",BSAM,0.5,2.0,3
high,240,0.4562,0.9125,0.09,"High=240, Low=745",DILA,0.5,2.0,3
high,240,0.4241,0.9542,0.0728,"High=240, Low=745",Control,0.5,2.25,3
high,240,0.4241,0.9542,0.0844,"High=240, Low=745",DIR,0.5,2.25,3
high,240,0.4259,0.9583,0.0821,"High=240, Low=745",BSAM,0.5,2.25,3
high,240,0.4074,0.9167,0.09,"High=240, Low=745",DILA,0.5,2.25,3
high,240,0.3883,0.9708,0.0728,"High=240, Low=745",Control,0.5,2.5,3
high,240,0.39,0.975,0.0844,"High=240, Low=745",DIR,0.5,2.5,3
high,240,0.3867,0.9667,0.0821,"High=240, Low=745",BSAM,0.5,2.5,3
high,240,0.375,0.9375,0.09,"High=240, Low=745",DILA,0.5,2.5,3
high,240,0.3545,0.975,0.0728,"High=240, Low=745",Control,0.5,2.75,3
high,240,0.3545,0.975,0.0844,"High=240, Low=745",DIR,0.5,2.75,3
high,240,0.353,0.9708,0.0821,"High=240, Low=745",BSAM,0.5,2.75,3
high,240,0.347,0.9542,0.09,"High=240, Low=745",DILA,0.5,2.75,3
high,240,0.325,0.975,0.0728,"High=240, Low=745",Control,0.5,3.0,3
high,240,0.325,0.975,0.0844,"High=240, Low=745",DIR,0.5,3.0,3
high,240,0.3236,0.9708,0.0821,"High=240, Low=745",BSAM,0.5,3.0,3
high,240,0.3208,0.9625,0.09,"High=240, Low=745",DILA,0.5,3.0,3
high,225,0.9381,0.4711,0.0716,"High=225, Low=630",Control,0.55,0.5,3
high,225,0.9292,0.4667,0.0831,"High=225, Low=630",DIR,0.55,0.5,3
high,225,0.9381,0.4711,0.0802,"High=225, Low=630",BSAM,0.55,0.5,3
high,225,0.9381,0.4711,0.087,"High=225, Low=630",DILA,0.55,0.5,3
high,225,0.9053,0.68,0.0716,"High=225, Low=630",Control,0.55,0.75,3
high,225,0.8402,0.6311,0.0831,"High=225, Low=630",DIR,0.55,0.75,3
high,225,0.8817,0.6622,0.0802,"High=225, Low=630",BSAM,0.55,0.75,3
high,225,0.8284,0.6222,0.087,"High=225, Low=630",DILA,0.55,0.75,3
high,225,0.8133,0.8133,0.0716,"High=225, Low=630",Control,0.55,1.0,3
high,225,0.7956,0.7956,0.0831,"High=225, Low=630",DIR,0.55,1.0,3
high,225,0.7867,0.7867,0.0802,"High=225, Low=630",BSAM,0.55,1.0,3
high,225,0.7644,0.7644,0.087,"High=225, Low=630",DILA,0.55,1.0,3
high,225,0.7057,0.8844,0.0716,"High=225, Low=630",Control,0.55,1.25,3
high,225,0.6844,0.8578,0.0831,"High=225, Low=630",DIR,0.55,1.25,3
high,225,0.6844,0.8578,0.0802,"High=225, Low=630",BSAM,0.55,1.25,3
high,225,0.6738,0.8444,0.087,"High=225, Low=630",DILA,0.55,1.25,3
high,225,0.6154,0.9244,0.0716,"High=225, Low=630",Control,0.55,1.5,3
high,225,0.6095,0.9156,0.0831,"High=225, Low=630",DIR,0.55,1.5,3
high,225,0.5976,0.8978,0.0802,"High=225, Low=630",BSAM,0.55,1.5,3
high,225,0.5917,0.8889,0.087,"High=225, Low=630",DILA,0.55,1.5,3
high,225,0.5381,0.9422,0.0716,"High=225, Low=630",Control,0.55,1.75,3
high,225,0.5355,0.9378,0.0831,"High=225, Low=630",DIR,0.55,1.75,3
high,225,0.5406,0.9467,0.0802,"High=225, Low=630",BSAM,0.55,1.75,3
high,225,0.5228,0.9156,0.087,"High=225, Low=630",DILA,0.55,1.75,3
high,225,0.4778,0.9556,0.0716,"High=225, Low=630",Control,0.55,2.0,3
high,225,0.4733,0.9467,0.0831,"High=225, Low=630",DIR,0.55,2.0,3
high,225,0.4778,0.9556,0.0802,"High=225, Low=630",BSAM,0.55,2.0,3
high,225,0.4644,0.9289,0.087,"High=225, Low=630",DILA,0.55,2.0,3
high,225,0.428,0.9644,0.0716,"High=225, Low=630",Control,0.55,2.25,3
high,225,0.426,0.96,0.0831,"High=225, Low=630",DIR,0.55,2.25,3
high,225,0.43,0.9689,0.0802,"High=225, Low=630",BSAM,0.55,2.25,3
high,225,0.4181,0.9422,0.087,"High=225, Low=630",DILA,0.55,2.25,3
high,225,0.3872,0.9689,0.0716,"High=225, Low=630",Control,0.55,2.5,3
high,225,0.389,0.9733,0.0831,"High=225, Low=630",DIR,0.55,2.5,3
high,225,0.3908,0.9778,0.0802,"High=225, Low=630",BSAM,0.55,2.5,3
high,225,0.3801,0.9511,0.087,"High=225, Low=630",DILA,0.55,2.5,3
high,225,0.3586,0.9867,0.0716,"High=225, Low=630",Control,0.55,2.75,3
high,225,0.357,0.9822,0.0831,"High=225, Low=630",DIR,0.55,2.75,3
high,225,0.357,0.9822,0.0802,"High=225, Low=630",BSAM,0.55,2.75,3
high,225,0.3489,0.96,0.087,"High=225, Low=630",DILA,0.55,2.75,3
high,225,0.3289,0.9867,0.0716,"High=225, Low=630",Control,0.55,3.0,3
high,225,0.3274,0.9822,0.0831,"High=225, Low=630",DIR,0.55,3.0,3
high,225,0.3289,0.9867,0.0802,"High=225, Low=630",BSAM,0.55,3.0,3
high,225,0.323,0.9689,0.087,"High=225, Low=630",DILA,0.55,3.0,3
high,220,0.9364,0.4682,0.0709,"High=220, Low=555",Control,0.6,0.5,3
high,220,0.9364,0.4682,0.0833,"High=220, Low=555",DIR,0.6,0.5,3
high,220,0.9364,0.4682,0.0799,"High=220, Low=555",BSAM,0.6,0.5,3
high,220,0.9455,0.4727,0.0866,"High=220, Low=555",DILA,0.6,0.5,3
high,220,0.9091,0.6818,0.0709,"High=220, Low=555",Control,0.6,0.75,3
high,220,0.8545,0.6409,0.0833,"High=220, Low=555",DIR,0.6,0.75,3
high,220,0.8788,0.6591,0.0799,"High=220, Low=555",BSAM,0.6,0.75,3
high,220,0.8424,0.6318,0.0866,"High=220, Low=555",DILA,0.6,0.75,3
high,220,0.8273,0.8273,0.0709,"High=220, Low=555",Control,0.6,1.0,3
high,220,0.8,0.8,0.0833,"High=220, Low=555",DIR,0.6,1.0,3
high,220,0.7955,0.7955,0.0799,"High=220, Low=555",BSAM,0.6,1.0,3
high,220,0.7773,0.7773,0.0866,"High=220, Low=555",DILA,0.6,1.0,3
high,220,0.72,0.9,0.0709,"High=220, Low=555",Control,0.6,1.25,3
high,220,0.6945,0.8682,0.0833,"High=220, Low=555",DIR,0.6,1.25,3
high,220,0.6982,0.8727,0.0799,"High=220, Low=555",BSAM,0.6,1.25,3
high,220,0.6764,0.8455,0.0866,"High=220, Low=555",DILA,0.6,1.25,3
high,220,0.6242,0.9364,0.0709,"High=220, Low=555",Control,0.6,1.5,3
high,220,0.6182,0.9273,0.0833,"High=220, Low=555",DIR,0.6,1.5,3
high,220,0.6061,0.9091,0.0799,"High=220, Low=555",BSAM,0.6,1.5,3
high,220,0.6,0.9,0.0866,"High=220, Low=555",DILA,0.6,1.5,3
high,220,0.5403,0.9455,0.0709,"High=220, Low=555",Control,0.6,1.75,3
high,220,0.5377,0.9409,0.0833,"High=220, Low=555",DIR,0.6,1.75,3
high,220,0.5403,0.9455,0.0799,"High=220, Low=555",BSAM,0.6,1.75,3
high,220,0.5273,0.9227,0.0866,"High=220, Low=555",DILA,0.6,1.75,3
high,220,0.4795,0.9591,0.0709,"High=220, Low=555",Control,0.6,2.0,3
high,220,0.475,0.95,0.0833,"High=220, Low=555",DIR,0.6,2.0,3
high,220,0.4795,0.9591,0.0799,"High=220, Low=555",BSAM,0.6,2.0,3
high,220,0.4659,0.9318,0.0866,"High=220, Low=555",DILA,0.6,2.0,3
high,220,0.4303,0.9682,0.0709,"High=220, Low=555",Control,0.6,2.25,3
high,220,0.4263,0.9591,0.0833,"High=220, Low=555",DIR,0.6,2.25,3
high,220,0.4303,0.9682,0.0799,"High=220, Low=555",BSAM,0.6,2.25,3
high,220,0.4202,0.9455,0.0866,"High=220, Low=555",DILA,0.6,2.25,3
high,220,0.3873,0.9682,0.0709,"High=220, Low=555",Control,0.6,2.5,3
high,220,0.3873,0.9682,0.0833,"High=220, Low=555",DIR,0.6,2.5,3
high,220,0.3891,0.9727,0.0799,"High=220, Low=555",BSAM,0.6,2.5,3
high,220,0.38,0.95,0.0866,"High=220, Low=555",DILA,0.6,2.5,3
high,220,0.3587,0.9864,0.0709,"High=220, Low=555",Control,0.6,2.75,3
high,220,0.357,0.9818,0.0833,"High=220, Low=555",DIR,0.6,2.75,3
high,220,0.357,0.9818,0.0799,"High=220, Low=555",BSAM,0.6,2.75,3
high,220,0.3488,0.9591,0.0866,"High=220, Low=555",DILA,0.6,2.75,3
high,220,0.3288,0.9864,0.0709,"High=220, Low=555",Control,0.6,3.0,3
high,220,0.3273,0.9818,0.0833,"High=220, Low=555",DIR,0.6,3.0,3
high,220,0.3288,0.9864,0.0799,"High=220, Low=555",BSAM,0.6,3.0,3
high,220,0.3227,0.9682,0.0866,"High=220, Low=555",DILA,0.6,3.0,3
high,210,0.9524,0.4762,0.072,"High=210, Low=460",Control,0.65,0.5,3
high,210,0.9429,0.4714,0.086,"High=210, Low=460",DIR,0.65,0.5,3
high,210,0.9238,0.4619,0.0807,"High=210, Low=460",BSAM,0.65,0.5,3
high,210,0.9429,0.4714,0.0848,"High=210, Low=460",DILA,0.65,0.5,3
high,210,0.8861,0.6667,0.072,"High=210, Low=460",Control,0.65,0.75,3
high,210,0.8418,0.6333,0.086,"High=210, Low=460",DIR,0.65,0.75,3
high,210,0.8671,0.6524,0.0807,"High=210, Low=460",BSAM,0.65,0.75,3
high,210,0.8165,0.6143,0.0848,"High=210, Low=460",DILA,0.65,0.75,3
high,210,0.8143,0.8143,0.072,"High=210, Low=460",Control,0.65,1.0,3
high,210,0.7714,0.7714,0.086,"High=210, Low=460",DIR,0.65,1.0,3
high,210,0.7905,0.7905,0.0807,"High=210, Low=460",BSAM,0.65,1.0,3
high,210,0.7619,0.7619,0.0848,"High=210, Low=460",DILA,0.65,1.0,3
high,210,0.7034,0.881,0.072,"High=210, Low=460",Control,0.65,1.25,3
high,210,0.6882,0.8619,0.086,"High=210, Low=460",DIR,0.65,1.25,3
high,210,0.7034,0.881,0.0807,"High=210, Low=460",BSAM,0.65,1.25,3
high,210,0.673,0.8429,0.0848,"High=210, Low=460",DILA,0.65,1.25,3
high,210,0.619,0.9286,0.072,"High=210, Low=460",Control,0.65,1.5,3
high,210,0.6095,0.9143,0.086,"High=210, Low=460",DIR,0.65,1.5,3
high,210,0.6095,0.9143,0.0807,"High=210, Low=460",BSAM,0.65,1.5,3
high,210,0.6,0.9,0.0848,"High=210, Low=460",DILA,0.65,1.5,3
high,210,0.538,0.9429,0.072,"High=210, Low=460",Control,0.65,1.75,3
high,210,0.5353,0.9381,0.086,"High=210, Low=460",DIR,0.65,1.75,3
high,210,0.5435,0.9524,0.0807,"High=210, Low=460",BSAM,0.65,1.75,3
high,210,0.5272,0.9238,0.0848,"High=210, Low=460",DILA,0.65,1.75,3
high,210,0.4762,0.9524,0.072,"High=210, Low=460",Control,0.65,2.0,3
high,210,0.4714,0.9429,0.086,"High=210, Low=460",DIR,0.65,2.0,3
high,210,0.481,0.9619,0.0807,"High=210, Low=460",BSAM,0.65,2.0,3
high,210,0.4667,0.9333,0.0848,"High=210, Low=460",DILA,0.65,2.0,3
high,210,0.4292,0.9667,0.072,"High=210, Low=460",Control,0.65,2.25,3
high,210,0.4228,0.9524,0.086,"High=210, Low=460",DIR,0.65,2.25,3
