Discovery Mode,Tail Size (GT),Extrap. Precision,Tail Recall,Tail MAE,Breakdown,Method,Rel Threshold,Budget Ratio,Fold
high,140,0.3333,1.0,92.714,"High=140, Low=0",Control,0.8500000000000001,3.0,2
high,140,0.3333,1.0,80.1788,"High=140, Low=0",DIR,0.8500000000000001,3.0,2
high,140,0.3333,1.0,87.8506,"High=140, Low=0",BSAM,0.8500000000000001,3.0,2
high,140,0.3333,1.0,114.6332,"High=140, Low=0",DILA,0.8500000000000001,3.0,2
high,100,1.0,0.5,108.7013,"High=100, Low=0",Control,0.9,0.5,2
high,100,1.0,0.5,94.808,"High=100, Low=0",DIR,0.9,0.5,2
high,100,1.0,0.5,103.4474,"High=100, Low=0",BSAM,0.9,0.5,2
high,100,1.0,0.5,130.3803,"High=100, Low=0",DILA,0.9,0.5,2
high,100,0.9867,0.74,108.7013,"High=100, Low=0",Control,0.9,0.75,2
high,100,0.9867,0.74,94.808,"High=100, Low=0",DIR,0.9,0.75,2
high,100,0.9867,0.74,103.4474,"High=100, Low=0",BSAM,0.9,0.75,2
high,100,0.9733,0.73,130.3803,"High=100, Low=0",DILA,0.9,0.75,2
high,100,0.94,0.94,108.7013,"High=100, Low=0",Control,0.9,1.0,2
high,100,0.94,0.94,94.808,"High=100, Low=0",DIR,0.9,1.0,2
high,100,0.93,0.93,103.4474,"High=100, Low=0",BSAM,0.9,1.0,2
high,100,0.92,0.92,130.3803,"High=100, Low=0",DILA,0.9,1.0,2
high,100,0.792,0.99,108.7013,"High=100, Low=0",Control,0.9,1.25,2
high,100,0.784,0.98,94.808,"High=100, Low=0",DIR,0.9,1.25,2
high,100,0.768,0.96,103.4474,"High=100, Low=0",BSAM,0.9,1.25,2
high,100,0.8,1.0,130.3803,"High=100, Low=0",DILA,0.9,1.25,2
high,100,0.6667,1.0,108.7013,"High=100, Low=0",Control,0.9,1.5,2
high,100,0.6667,1.0,94.808,"High=100, Low=0",DIR,0.9,1.5,2
high,100,0.6667,1.0,103.4474,"High=100, Low=0",BSAM,0.9,1.5,2
high,100,0.6667,1.0,130.3803,"High=100, Low=0",DILA,0.9,1.5,2
high,100,0.5714,1.0,108.7013,"High=100, Low=0",Control,0.9,1.75,2
high,100,0.5714,1.0,94.808,"High=100, Low=0",DIR,0.9,1.75,2
high,100,0.5714,1.0,103.4474,"High=100, Low=0",BSAM,0.9,1.75,2
high,100,0.5714,1.0,130.3803,"High=100, Low=0",DILA,0.9,1.75,2
high,100,0.5,1.0,108.7013,"High=100, Low=0",Control,0.9,2.0,2
high,100,0.5,1.0,94.808,"High=100, Low=0",DIR,0.9,2.0,2
high,100,0.5,1.0,103.4474,"High=100, Low=0",BSAM,0.9,2.0,2
high,100,0.5,1.0,130.3803,"High=100, Low=0",DILA,0.9,2.0,2
high,100,0.4444,1.0,108.7013,"High=100, Low=0",Control,0.9,2.25,2
high,100,0.4444,1.0,94.808,"High=100, Low=0",DIR,0.9,2.25,2
high,100,0.4444,1.0,103.4474,"High=100, Low=0",BSAM,0.9,2.25,2
high,100,0.4444,1.0,130.3803,"High=100, Low=0",DILA,0.9,2.25,2
high,100,0.4,1.0,108.7013,"High=100, Low=0",Control,0.9,2.5,2
high,100,0.4,1.0,94.808,"High=100, Low=0",DIR,0.9,2.5,2
high,100,0.4,1.0,103.4474,"High=100, Low=0",BSAM,0.9,2.5,2
high,100,0.4,1.0,130.3803,"High=100, Low=0",DILA,0.9,2.5,2
high,100,0.3636,1.0,108.7013,"High=100, Low=0",Control,0.9,2.75,2
high,100,0.3636,1.0,94.808,"High=100, Low=0",DIR,0.9,2.75,2
high,100,0.3636,1.0,103.4474,"High=100, Low=0",BSAM,0.9,2.75,2
high,100,0.3636,1.0,130.3803,"High=100, Low=0",DILA,0.9,2.75,2
high,100,0.3333,1.0,108.7013,"High=100, Low=0",Control,0.9,3.0,2
high,100,0.3333,1.0,94.808,"High=100, Low=0",DIR,0.9,3.0,2
high,100,0.3333,1.0,103.4474,"High=100, Low=0",BSAM,0.9,3.0,2
high,100,0.3333,1.0,130.3803,"High=100, Low=0",DILA,0.9,3.0,2
high,250,1.0,0.5,90.3214,"High=250, Low=25",Control,0.5,0.5,3
high,250,1.0,0.5,74.6373,"High=250, Low=25",DIR,0.5,0.5,3
high,250,1.0,0.5,73.6175,"High=250, Low=25",BSAM,0.5,0.5,3
high,250,1.0,0.5,84.681,"High=250, Low=25",DILA,0.5,0.5,3
high,250,1.0,0.752,90.3214,"High=250, Low=25",Control,0.5,0.75,3
high,250,1.0,0.752,74.6373,"High=250, Low=25",DIR,0.5,0.75,3
high,250,1.0,0.752,73.6175,"High=250, Low=25",BSAM,0.5,0.75,3
high,250,1.0,0.752,84.681,"High=250, Low=25",DILA,0.5,0.75,3
high,250,0.936,0.936,90.3214,"High=250, Low=25",Control,0.5,1.0,3
high,250,0.928,0.928,74.6373,"High=250, Low=25",DIR,0.5,1.0,3
high,250,0.94,0.94,73.6175,"High=250, Low=25",BSAM,0.5,1.0,3
high,250,0.936,0.936,84.681,"High=250, Low=25",DILA,0.5,1.0,3
high,250,0.7987,1.0,90.3214,"High=250, Low=25",Control,0.5,1.25,3
high,250,0.7923,0.992,74.6373,"High=250, Low=25",DIR,0.5,1.25,3
high,250,0.7987,1.0,73.6175,"High=250, Low=25",BSAM,0.5,1.25,3
high,250,0.7987,1.0,84.681,"High=250, Low=25",DILA,0.5,1.25,3
high,250,0.6667,1.0,90.3214,"High=250, Low=25",Control,0.5,1.5,3
high,250,0.6613,0.992,74.6373,"High=250, Low=25",DIR,0.5,1.5,3
high,250,0.6667,1.0,73.6175,"High=250, Low=25",BSAM,0.5,1.5,3
high,250,0.6667,1.0,84.681,"High=250, Low=25",DILA,0.5,1.5,3
high,250,0.5708,1.0,90.3214,"High=250, Low=25",Control,0.5,1.75,3
high,250,0.5685,0.996,74.6373,"High=250, Low=25",DIR,0.5,1.75,3
high,250,0.5708,1.0,73.6175,"High=250, Low=25",BSAM,0.5,1.75,3
high,250,0.5708,1.0,84.681,"High=250, Low=25",DILA,0.5,1.75,3
high,250,0.5,1.0,90.3214,"High=250, Low=25",Control,0.5,2.0,3
high,250,0.498,0.996,74.6373,"High=250, Low=25",DIR,0.5,2.0,3
high,250,0.5,1.0,73.6175,"High=250, Low=25",BSAM,0.5,2.0,3
high,250,0.5,1.0,84.681,"High=250, Low=25",DILA,0.5,2.0,3
high,250,0.444,1.0,90.3214,"High=250, Low=25",Control,0.5,2.25,3
high,250,0.4423,0.996,74.6373,"High=250, Low=25",DIR,0.5,2.25,3
high,250,0.444,1.0,73.6175,"High=250, Low=25",BSAM,0.5,2.25,3
high,250,0.444,1.0,84.681,"High=250, Low=25",DILA,0.5,2.25,3
high,250,0.4,1.0,90.3214,"High=250, Low=25",Control,0.5,2.5,3
high,250,0.3984,0.996,74.6373,"High=250, Low=25",DIR,0.5,2.5,3
high,250,0.4,1.0,73.6175,"High=250, Low=25",BSAM,0.5,2.5,3
high,250,0.4,1.0,84.681,"High=250, Low=25",DILA,0.5,2.5,3
high,250,0.3634,1.0,90.3214,"High=250, Low=25",Control,0.5,2.75,3
high,250,0.3619,0.996,74.6373,"High=250, Low=25",DIR,0.5,2.75,3
high,250,0.3634,1.0,73.6175,"High=250, Low=25",BSAM,0.5,2.75,3
high,250,0.3634,1.0,84.681,"High=250, Low=25",DILA,0.5,2.75,3
high,250,0.3333,1.0,90.3214,"High=250, Low=25",Control,0.5,3.0,3
high,250,0.332,0.996,74.6373,"High=250, Low=25",DIR,0.5,3.0,3
high,250,0.3333,1.0,73.6175,"High=250, Low=25",BSAM,0.5,3.0,3
high,250,0.3333,1.0,84.681,"High=250, Low=25",DILA,0.5,3.0,3
high,235,1.0,0.5021,95.0253,"High=235, Low=10",Control,0.55,0.5,3
high,235,1.0,0.5021,77.8721,"High=235, Low=10",DIR,0.55,0.5,3
high,235,1.0,0.5021,76.9393,"High=235, Low=10",BSAM,0.55,0.5,3
high,235,1.0,0.5021,88.479,"High=235, Low=10",DILA,0.55,0.5,3
high,235,1.0,0.7532,95.0253,"High=235, Low=10",Control,0.55,0.75,3
high,235,1.0,0.7532,77.8721,"High=235, Low=10",DIR,0.55,0.75,3
high,235,1.0,0.7532,76.9393,"High=235, Low=10",BSAM,0.55,0.75,3
high,235,1.0,0.7532,88.479,"High=235, Low=10",DILA,0.55,0.75,3
high,235,0.9574,0.9574,95.0253,"High=235, Low=10",Control,0.55,1.0,3
high,235,0.9447,0.9447,77.8721,"High=235, Low=10",DIR,0.55,1.0,3
high,235,0.966,0.966,76.9393,"High=235, Low=10",BSAM,0.55,1.0,3
high,235,0.9532,0.9532,88.479,"High=235, Low=10",DILA,0.55,1.0,3
high,235,0.7959,0.9957,95.0253,"High=235, Low=10",Control,0.55,1.25,3
high,235,0.7925,0.9915,77.8721,"High=235, Low=10",DIR,0.55,1.25,3
high,235,0.7993,1.0,76.9393,"High=235, Low=10",BSAM,0.55,1.25,3
high,235,0.7925,0.9915,88.479,"High=235, Low=10",DILA,0.55,1.25,3
high,235,0.6657,1.0,95.0253,"High=235, Low=10",Control,0.55,1.5,3
high,235,0.6601,0.9915,77.8721,"High=235, Low=10",DIR,0.55,1.5,3
high,235,0.6657,1.0,76.9393,"High=235, Low=10",BSAM,0.55,1.5,3
high,235,0.6657,1.0,88.479,"High=235, Low=10",DILA,0.55,1.5,3
high,235,0.5704,1.0,95.0253,"High=235, Low=10",Control,0.55,1.75,3
high,235,0.5655,0.9915,77.8721,"High=235, Low=10",DIR,0.55,1.75,3
high,235,0.5704,1.0,76.9393,"High=235, Low=10",BSAM,0.55,1.75,3
high,235,0.5704,1.0,88.479,"High=235, Low=10",DILA,0.55,1.75,3
high,235,0.5,1.0,95.0253,"High=235, Low=10",Control,0.55,2.0,3
high,235,0.4979,0.9957,77.8721,"High=235, Low=10",DIR,0.55,2.0,3
high,235,0.5,1.0,76.9393,"High=235, Low=10",BSAM,0.55,2.0,3
high,235,0.5,1.0,88.479,"High=235, Low=10",DILA,0.55,2.0,3
high,235,0.4442,1.0,95.0253,"High=235, Low=10",Control,0.55,2.25,3
high,235,0.4423,0.9957,77.8721,"High=235, Low=10",DIR,0.55,2.25,3
high,235,0.4442,1.0,76.9393,"High=235, Low=10",BSAM,0.55,2.25,3
high,235,0.4442,1.0,88.479,"High=235, Low=10",DILA,0.55,2.25,3
high,235,0.3997,1.0,95.0253,"High=235, Low=10",Control,0.55,2.5,3
high,235,0.398,0.9957,77.8721,"High=235, Low=10",DIR,0.55,2.5,3
high,235,0.3997,1.0,76.9393,"High=235, Low=10",BSAM,0.55,2.5,3
high,235,0.3997,1.0,88.479,"High=235, Low=10",DILA,0.55,2.5,3
high,235,0.3632,1.0,95.0253,"High=235, Low=10",Control,0.55,2.75,3
high,235,0.3617,0.9957,77.8721,"High=235, Low=10",DIR,0.55,2.75,3
high,235,0.3632,1.0,76.9393,"High=235, Low=10",BSAM,0.55,2.75,3
high,235,0.3632,1.0,88.479,"High=235, Low=10",DILA,0.55,2.75,3
high,235,0.3333,1.0,95.0253,"High=235, Low=10",Control,0.55,3.0,3
high,235,0.3319,0.9957,77.8721,"High=235, Low=10",DIR,0.55,3.0,3
high,235,0.3333,1.0,76.9393,"High=235, Low=10",BSAM,0.55,3.0,3
high,235,0.3333,1.0,88.479,"High=235, Low=10",DILA,0.55,3.0,3
high,230,1.0,0.5,96.6622,"High=230, Low=5",Control,0.6,0.5,3
high,230,1.0,0.5,78.7965,"High=230, Low=5",DIR,0.6,0.5,3
high,230,1.0,0.5,78.2072,"High=230, Low=5",BSAM,0.6,0.5,3
high,230,1.0,0.5,90.021,"High=230, Low=5",DILA,0.6,0.5,3
high,230,1.0,0.7522,96.6622,"High=230, Low=5",Control,0.6,0.75,3
high,230,1.0,0.7522,78.7965,"High=230, Low=5",DIR,0.6,0.75,3
high,230,1.0,0.7522,78.2072,"High=230, Low=5",BSAM,0.6,0.75,3
high,230,1.0,0.7522,90.021,"High=230, Low=5",DILA,0.6,0.75,3
high,230,0.9609,0.9609,96.6622,"High=230, Low=5",Control,0.6,1.0,3
high,230,0.9565,0.9565,78.7965,"High=230, Low=5",DIR,0.6,1.0,3
high,230,0.9783,0.9783,78.2072,"High=230, Low=5",BSAM,0.6,1.0,3
high,230,0.9609,0.9609,90.021,"High=230, Low=5",DILA,0.6,1.0,3
high,230,0.7951,0.9957,96.6622,"High=230, Low=5",Control,0.6,1.25,3
high,230,0.7917,0.9913,78.7965,"High=230, Low=5",DIR,0.6,1.25,3
high,230,0.7986,1.0,78.2072,"High=230, Low=5",BSAM,0.6,1.25,3
high,230,0.7917,0.9913,90.021,"High=230, Low=5",DILA,0.6,1.25,3
high,230,0.6667,1.0,96.6622,"High=230, Low=5",Control,0.6,1.5,3
high,230,0.6609,0.9913,78.7965,"High=230, Low=5",DIR,0.6,1.5,3
high,230,0.6667,1.0,78.2072,"High=230, Low=5",BSAM,0.6,1.5,3
high,230,0.6667,1.0,90.021,"High=230, Low=5",DILA,0.6,1.5,3
high,230,0.5707,1.0,96.6622,"High=230, Low=5",Control,0.6,1.75,3
high,230,0.5658,0.9913,78.7965,"High=230, Low=5",DIR,0.6,1.75,3
high,230,0.5707,1.0,78.2072,"High=230, Low=5",BSAM,0.6,1.75,3
high,230,0.5707,1.0,90.021,"High=230, Low=5",DILA,0.6,1.75,3
high,230,0.5,1.0,96.6622,"High=230, Low=5",Control,0.6,2.0,3
high,230,0.4978,0.9957,78.7965,"High=230, Low=5",DIR,0.6,2.0,3
high,230,0.5,1.0,78.2072,"High=230, Low=5",BSAM,0.6,2.0,3
high,230,0.5,1.0,90.021,"High=230, Low=5",DILA,0.6,2.0,3
high,230,0.444,1.0,96.6622,"High=230, Low=5",Control,0.6,2.25,3
high,230,0.4421,0.9957,78.7965,"High=230, Low=5",DIR,0.6,2.25,3
high,230,0.444,1.0,78.2072,"High=230, Low=5",BSAM,0.6,2.25,3
high,230,0.444,1.0,90.021,"High=230, Low=5",DILA,0.6,2.25,3
high,230,0.4,1.0,96.6622,"High=230, Low=5",Control,0.6,2.5,3
high,230,0.3983,0.9957,78.7965,"High=230, Low=5",DIR,0.6,2.5,3
high,230,0.4,1.0,78.2072,"High=230, Low=5",BSAM,0.6,2.5,3
high,230,0.4,1.0,90.021,"High=230, Low=5",DILA,0.6,2.5,3
high,230,0.3633,1.0,96.6622,"High=230, Low=5",Control,0.6,2.75,3
high,230,0.3618,0.9957,78.7965,"High=230, Low=5",DIR,0.6,2.75,3
high,230,0.3633,1.0,78.2072,"High=230, Low=5",BSAM,0.6,2.75,3
high,230,0.3633,1.0,90.021,"High=230, Low=5",DILA,0.6,2.75,3
high,230,0.3333,1.0,96.6622,"High=230, Low=5",Control,0.6,3.0,3
high,230,0.3319,0.9957,78.7965,"High=230, Low=5",DIR,0.6,3.0,3
high,230,0.3333,1.0,78.2072,"High=230, Low=5",BSAM,0.6,3.0,3
high,230,0.3333,1.0,90.021,"High=230, Low=5",DILA,0.6,3.0,3
high,220,1.0,0.5,99.1074,"High=220, Low=0",Control,0.65,0.5,3
high,220,1.0,0.5,79.8816,"High=220, Low=0",DIR,0.65,0.5,3
high,220,1.0,0.5,79.9091,"High=220, Low=0",BSAM,0.65,0.5,3
high,220,1.0,0.5,91.2301,"High=220, Low=0",DILA,0.65,0.5,3
high,220,1.0,0.75,99.1074,"High=220, Low=0",Control,0.65,0.75,3
high,220,1.0,0.75,79.8816,"High=220, Low=0",DIR,0.65,0.75,3
high,220,1.0,0.75,79.9091,"High=220, Low=0",BSAM,0.65,0.75,3
high,220,0.9939,0.7455,91.2301,"High=220, Low=0",DILA,0.65,0.75,3
high,220,0.9545,0.9545,99.1074,"High=220, Low=0",Control,0.65,1.0,3
high,220,0.95,0.95,79.8816,"High=220, Low=0",DIR,0.65,1.0,3
high,220,0.9636,0.9636,79.9091,"High=220, Low=0",BSAM,0.65,1.0,3
high,220,0.95,0.95,91.2301,"High=220, Low=0",DILA,0.65,1.0,3
high,220,0.7964,0.9955,99.1074,"High=220, Low=0",Control,0.65,1.25,3
high,220,0.7855,0.9818,79.8816,"High=220, Low=0",DIR,0.65,1.25,3
high,220,0.8,1.0,79.9091,"High=220, Low=0",BSAM,0.65,1.25,3
high,220,0.7891,0.9864,91.2301,"High=220, Low=0",DILA,0.65,1.25,3
high,220,0.6667,1.0,99.1074,"High=220, Low=0",Control,0.65,1.5,3
high,220,0.6606,0.9909,79.8816,"High=220, Low=0",DIR,0.65,1.5,3
high,220,0.6667,1.0,79.9091,"High=220, Low=0",BSAM,0.65,1.5,3
high,220,0.6667,1.0,91.2301,"High=220, Low=0",DILA,0.65,1.5,3
high,220,0.5714,1.0,99.1074,"High=220, Low=0",Control,0.65,1.75,3
high,220,0.5662,0.9909,79.8816,"High=220, Low=0",DIR,0.65,1.75,3
high,220,0.5714,1.0,79.9091,"High=220, Low=0",BSAM,0.65,1.75,3
high,220,0.5714,1.0,91.2301,"High=220, Low=0",DILA,0.65,1.75,3
high,220,0.5,1.0,99.1074,"High=220, Low=0",Control,0.65,2.0,3
high,220,0.4977,0.9955,79.8816,"High=220, Low=0",DIR,0.65,2.0,3
high,220,0.5,1.0,79.9091,"High=220, Low=0",BSAM,0.65,2.0,3
high,220,0.5,1.0,91.2301,"High=220, Low=0",DILA,0.65,2.0,3
high,220,0.4444,1.0,99.1074,"High=220, Low=0",Control,0.65,2.25,3
high,220,0.4424,0.9955,79.8816,"High=220, Low=0",DIR,0.65,2.25,3
high,220,0.4444,1.0,79.9091,"High=220, Low=0",BSAM,0.65,2.25,3
high,220,0.4444,1.0,91.2301,"High=220, Low=0",DILA,0.65,2.25,3
high,220,0.4,1.0,99.1074,"High=220, Low=0",Control,0.65,2.5,3
high,220,0.3982,0.9955,79.8816,"High=220, Low=0",DIR,0.65,2.5,3
high,220,0.4,1.0,79.9091,"High=220, Low=0",BSAM,0.65,2.5,3
high,220,0.4,1.0,91.2301,"High=220, Low=0",DILA,0.65,2.5,3
high,220,0.3636,1.0,99.1074,"High=220, Low=0",Control,0.65,2.75,3
high,220,0.362,0.9955,79.8816,"High=220, Low=0",DIR,0.65,2.75,3
high,220,0.3636,1.0,79.9091,"High=220, Low=0",BSAM,0.65,2.75,3
high,220,0.3636,1.0,91.2301,"High=220, Low=0",DILA,0.65,2.75,3
high,220,0.3333,1.0,99.1074,"High=220, Low=0",Control,0.65,3.0,3
high,220,0.3318,0.9955,79.8816,"High=220, Low=0",DIR,0.65,3.0,3
high,220,0.3333,1.0,79.9091,"High=220, Low=0",BSAM,0.65,3.0,3
high,220,0.3333,1.0,91.2301,"High=220, Low=0",DILA,0.65,3.0,3
high,215,1.0,0.5023,100.5964,"High=215, Low=0",Control,0.7,0.5,3
high,215,1.0,0.5023,81.1969,"High=215, Low=0",DIR,0.7,0.5,3
high,215,1.0,0.5023,81.5452,"High=215, Low=0",BSAM,0.7,0.5,3
high,215,1.0,0.5023,92.6388,"High=215, Low=0",DILA,0.7,0.5,3
high,215,1.0,0.7535,100.5964,"High=215, Low=0",Control,0.7,0.75,3
high,215,1.0,0.7535,81.1969,"High=215, Low=0",DIR,0.7,0.75,3
high,215,1.0,0.7535,81.5452,"High=215, Low=0",BSAM,0.7,0.75,3
high,215,1.0,0.7535,92.6388,"High=215, Low=0",DILA,0.7,0.75,3
high,215,0.9535,0.9535,100.5964,"High=215, Low=0",Control,0.7,1.0,3
high,215,0.9488,0.9488,81.1969,"High=215, Low=0",DIR,0.7,1.0,3
high,215,0.9535,0.9535,81.5452,"High=215, Low=0",BSAM,0.7,1.0,3
high,215,0.9442,0.9442,92.6388,"High=215, Low=0",DILA,0.7,1.0,3
high,215,0.7955,0.9953,100.5964,"High=215, Low=0",Control,0.7,1.25,3
high,215,0.7844,0.9814,81.1969,"High=215, Low=0",DIR,0.7,1.25,3
high,215,0.7993,1.0,81.5452,"High=215, Low=0",BSAM,0.7,1.25,3
high,215,0.7844,0.9814,92.6388,"High=215, Low=0",DILA,0.7,1.25,3
high,215,0.6656,1.0,100.5964,"High=215, Low=0",Control,0.7,1.5,3
high,215,0.6594,0.9907,81.1969,"High=215, Low=0",DIR,0.7,1.5,3
high,215,0.6656,1.0,81.5452,"High=215, Low=0",BSAM,0.7,1.5,3
high,215,0.6656,1.0,92.6388,"High=215, Low=0",DILA,0.7,1.5,3
high,215,0.5703,1.0,100.5964,"High=215, Low=0",Control,0.7,1.75,3
high,215,0.565,0.9907,81.1969,"High=215, Low=0",DIR,0.7,1.75,3
high,215,0.5703,1.0,81.5452,"High=215, Low=0",BSAM,0.7,1.75,3
high,215,0.5703,1.0,92.6388,"High=215, Low=0",DILA,0.7,1.75,3
high,215,0.5,1.0,100.5964,"High=215, Low=0",Control,0.7,2.0,3
high,215,0.4977,0.9953,81.1969,"High=215, Low=0",DIR,0.7,2.0,3
high,215,0.5,1.0,81.5452,"High=215, Low=0",BSAM,0.7,2.0,3
high,215,0.5,1.0,92.6388,"High=215, Low=0",DILA,0.7,2.0,3
high,215,0.4442,1.0,100.5964,"High=215, Low=0",Control,0.7,2.25,3
high,215,0.4421,0.9953,81.1969,"High=215, Low=0",DIR,0.7,2.25,3
high,215,0.4442,1.0,81.5452,"High=215, Low=0",BSAM,0.7,2.25,3
high,215,0.4442,1.0,92.6388,"High=215, Low=0",DILA,0.7,2.25,3
high,215,0.3996,1.0,100.5964,"High=215, Low=0",Control,0.7,2.5,3
high,215,0.3978,0.9953,81.1969,"High=215, Low=0",DIR,0.7,2.5,3
high,215,0.3996,1.0,81.5452,"High=215, Low=0",BSAM,0.7,2.5,3
high,215,0.3996,1.0,92.6388,"High=215, Low=0",DILA,0.7,2.5,3
high,215,0.3632,1.0,100.5964,"High=215, Low=0",Control,0.7,2.75,3
high,215,0.3615,0.9953,81.1969,"High=215, Low=0",DIR,0.7,2.75,3
high,215,0.3632,1.0,81.5452,"High=215, Low=0",BSAM,0.7,2.75,3
high,215,0.3632,1.0,92.6388,"High=215, Low=0",DILA,0.7,2.75,3
high,215,0.3333,1.0,100.5964,"High=215, Low=0",Control,0.7,3.0,3
high,215,0.3318,0.9953,81.1969,"High=215, Low=0",DIR,0.7,3.0,3
high,215,0.3333,1.0,81.5452,"High=215, Low=0",BSAM,0.7,3.0,3
high,215,0.3333,1.0,92.6388,"High=215, Low=0",DILA,0.7,3.0,3
high,195,1.0,0.5026,106.2854,"High=195, Low=0",Control,0.75,0.5,3
high,195,1.0,0.5026,84.5916,"High=195, Low=0",DIR,0.75,0.5,3
high,195,1.0,0.5026,85.7565,"High=195, Low=0",BSAM,0.75,0.5,3
high,195,1.0,0.5026,96.0333,"High=195, Low=0",DILA,0.75,0.5,3
high,195,1.0,0.7538,106.2854,"High=195, Low=0",Control,0.75,0.75,3
high,195,1.0,0.7538,84.5916,"High=195, Low=0",DIR,0.75,0.75,3
high,195,1.0,0.7538,85.7565,"High=195, Low=0",BSAM,0.75,0.75,3
high,195,1.0,0.7538,96.0333,"High=195, Low=0",DILA,0.75,0.75,3
high,195,0.9385,0.9385,106.2854,"High=195, Low=0",Control,0.75,1.0,3
high,195,0.9487,0.9487,84.5916,"High=195, Low=0",DIR,0.75,1.0,3
high,195,0.9692,0.9692,85.7565,"High=195, Low=0",BSAM,0.75,1.0,3
high,195,0.9538,0.9538,96.0333,"High=195, Low=0",DILA,0.75,1.0,3
high,195,0.791,0.9897,106.2854,"High=195, Low=0",Control,0.75,1.25,3
high,195,0.7869,0.9846,84.5916,"High=195, Low=0",DIR,0.75,1.25,3
high,195,0.791,0.9897,85.7565,"High=195, Low=0",BSAM,0.75,1.25,3
high,195,0.791,0.9897,96.0333,"High=195, Low=0",DILA,0.75,1.25,3
high,195,0.6621,0.9949,106.2854,"High=195, Low=0",Control,0.75,1.5,3
high,195,0.6587,0.9897,84.5916,"High=195, Low=0",DIR,0.75,1.5,3
high,195,0.6655,1.0,85.7565,"High=195, Low=0",BSAM,0.75,1.5,3
high,195,0.6621,0.9949,96.0333,"High=195, Low=0",DILA,0.75,1.5,3
high,195,0.5702,1.0,106.2854,"High=195, Low=0",Control,0.75,1.75,3
high,195,0.5643,0.9897,84.5916,"High=195, Low=0",DIR,0.75,1.75,3
high,195,0.5702,1.0,85.7565,"High=195, Low=0",BSAM,0.75,1.75,3
high,195,0.5702,1.0,96.0333,"High=195, Low=0",DILA,0.75,1.75,3
high,195,0.5,1.0,106.2854,"High=195, Low=0",Control,0.75,2.0,3
high,195,0.4949,0.9897,84.5916,"High=195, Low=0",DIR,0.75,2.0,3
high,195,0.5,1.0,85.7565,"High=195, Low=0",BSAM,0.75,2.0,3
high,195,0.5,1.0,96.0333,"High=195, Low=0",DILA,0.75,2.0,3
high,195,0.4442,1.0,106.2854,"High=195, Low=0",Control,0.75,2.25,3
high,195,0.4419,0.9949,84.5916,"High=195, Low=0",DIR,0.75,2.25,3
high,195,0.4442,1.0,85.7565,"High=195, Low=0",BSAM,0.75,2.25,3
high,195,0.4442,1.0,96.0333,"High=195, Low=0",DILA,0.75,2.25,3
high,195,0.3996,1.0,106.2854,"High=195, Low=0",Control,0.75,2.5,3
high,195,0.3975,0.9949,84.5916,"High=195, Low=0",DIR,0.75,2.5,3
high,195,0.3996,1.0,85.7565,"High=195, Low=0",BSAM,0.75,2.5,3
high,195,0.3996,1.0,96.0333,"High=195, Low=0",DILA,0.75,2.5,3
high,195,0.3631,1.0,106.2854,"High=195, Low=0",Control,0.75,2.75,3
high,195,0.3613,0.9949,84.5916,"High=195, Low=0",DIR,0.75,2.75,3
high,195,0.3631,1.0,85.7565,"High=195, Low=0",BSAM,0.75,2.75,3
high,195,0.3631,1.0,96.0333,"High=195, Low=0",DILA,0.75,2.75,3
high,195,0.3333,1.0,106.2854,"High=195, Low=0",Control,0.75,3.0,3
high,195,0.3316,0.9949,84.5916,"High=195, Low=0",DIR,0.75,3.0,3
high,195,0.3333,1.0,85.7565,"High=195, Low=0",BSAM,0.75,3.0,3
high,195,0.3333,1.0,96.0333,"High=195, Low=0",DILA,0.75,3.0,3
high,160,1.0,0.5,111.9496,"High=160, Low=0",Control,0.8,0.5,3
high,160,1.0,0.5,88.8758,"High=160, Low=0",DIR,0.8,0.5,3
high,160,1.0,0.5,93.0324,"High=160, Low=0",BSAM,0.8,0.5,3
high,160,1.0,0.5,102.0378,"High=160, Low=0",DILA,0.8,0.5,3
high,160,0.9917,0.7438,111.9496,"High=160, Low=0",Control,0.8,0.75,3
high,160,0.9917,0.7438,88.8758,"High=160, Low=0",DIR,0.8,0.75,3
high,160,0.9833,0.7375,93.0324,"High=160, Low=0",BSAM,0.8,0.75,3
high,160,0.9917,0.7438,102.0378,"High=160, Low=0",DILA,0.8,0.75,3
high,160,0.9375,0.9375,111.9496,"High=160, Low=0",Control,0.8,1.0,3
high,160,0.9313,0.9313,88.8758,"High=160, Low=0",DIR,0.8,1.0,3
high,160,0.9125,0.9125,93.0324,"High=160, Low=0",BSAM,0.8,1.0,3
high,160,0.925,0.925,102.0378,"High=160, Low=0",DILA,0.8,1.0,3
high,160,0.78,0.975,111.9496,"High=160, Low=0",Control,0.8,1.25,3
high,160,0.775,0.9688,88.8758,"High=160, Low=0",DIR,0.8,1.25,3
high,160,0.78,0.975,93.0324,"High=160, Low=0",BSAM,0.8,1.25,3
high,160,0.79,0.9875,102.0378,"High=160, Low=0",DILA,0.8,1.25,3
high,160,0.6625,0.9938,111.9496,"High=160, Low=0",Control,0.8,1.5,3
high,160,0.65,0.975,88.8758,"High=160, Low=0",DIR,0.8,1.5,3
high,160,0.6583,0.9875,93.0324,"High=160, Low=0",BSAM,0.8,1.5,3
high,160,0.6583,0.9875,102.0378,"High=160, Low=0",DILA,0.8,1.5,3
