Discovery Mode,Tail Size (GT),Extrap. Precision,Tail Recall,Tail MAE,Breakdown,Method,Rel Threshold,Budget Ratio,Fold
high,40,0.1917,0.575,0.1714,"High=40, Low=205",BSAM,0.9,3.0,2
high,24,0.25,0.75,0.1259,"High=24, Low=123",DILA,0.9,3.0,2
high,435,0.8578,0.4299,0.0825,"High=435, Low=1075",Control,0.5,0.5,3
high,435,0.8532,0.4276,0.0791,"High=435, Low=1075",DIR,0.5,0.5,3
high,435,0.867,0.4345,0.079,"High=435, Low=1075",BSAM,0.5,0.5,3
high,348,0.8736,0.4368,0.0786,"High=348, Low=860",DILA,0.5,0.5,3
high,435,0.7492,0.5632,0.0825,"High=435, Low=1075",Control,0.5,0.75,3
high,435,0.7523,0.5655,0.0791,"High=435, Low=1075",DIR,0.5,0.75,3
high,435,0.7706,0.5793,0.079,"High=435, Low=1075",BSAM,0.5,0.75,3
high,348,0.7739,0.5805,0.0786,"High=348, Low=860",DILA,0.5,0.75,3
high,435,0.6851,0.6851,0.0825,"High=435, Low=1075",Control,0.5,1.0,3
high,435,0.6529,0.6529,0.0791,"High=435, Low=1075",DIR,0.5,1.0,3
high,435,0.6713,0.6713,0.079,"High=435, Low=1075",BSAM,0.5,1.0,3
high,348,0.6897,0.6897,0.0786,"High=348, Low=860",DILA,0.5,1.0,3
high,435,0.6011,0.7517,0.0825,"High=435, Low=1075",Control,0.5,1.25,3
high,435,0.5772,0.7218,0.0791,"High=435, Low=1075",DIR,0.5,1.25,3
high,435,0.5846,0.731,0.079,"High=435, Low=1075",BSAM,0.5,1.25,3
high,348,0.6023,0.7529,0.0786,"High=348, Low=860",DILA,0.5,1.25,3
high,435,0.5345,0.8023,0.0825,"High=435, Low=1075",Control,0.5,1.5,3
high,435,0.5391,0.8092,0.0791,"High=435, Low=1075",DIR,0.5,1.5,3
high,435,0.5345,0.8023,0.079,"High=435, Low=1075",BSAM,0.5,1.5,3
high,348,0.5345,0.8017,0.0786,"High=348, Low=860",DILA,0.5,1.5,3
high,435,0.4856,0.8506,0.0825,"High=435, Low=1075",Control,0.5,1.75,3
high,435,0.4803,0.8414,0.0791,"High=435, Low=1075",DIR,0.5,1.75,3
high,435,0.4869,0.8529,0.079,"High=435, Low=1075",BSAM,0.5,1.75,3
high,348,0.4893,0.8563,0.0786,"High=348, Low=860",DILA,0.5,1.75,3
high,435,0.4333,0.8667,0.0825,"High=435, Low=1075",Control,0.5,2.0,3
high,435,0.4402,0.8805,0.0791,"High=435, Low=1075",DIR,0.5,2.0,3
high,435,0.4471,0.8943,0.079,"High=435, Low=1075",BSAM,0.5,2.0,3
high,348,0.4425,0.8851,0.0786,"High=348, Low=860",DILA,0.5,2.0,3
high,435,0.3963,0.892,0.0825,"High=435, Low=1075",Control,0.5,2.25,3
high,435,0.4004,0.9011,0.0791,"High=435, Low=1075",DIR,0.5,2.25,3
high,435,0.4086,0.9195,0.079,"High=435, Low=1075",BSAM,0.5,2.25,3
high,348,0.4036,0.908,0.0786,"High=348, Low=860",DILA,0.5,2.25,3
high,435,0.364,0.9103,0.0825,"High=435, Low=1075",Control,0.5,2.5,3
high,435,0.3695,0.9241,0.0791,"High=435, Low=1075",DIR,0.5,2.5,3
high,435,0.3713,0.9287,0.079,"High=435, Low=1075",BSAM,0.5,2.5,3
high,348,0.3701,0.9253,0.0786,"High=348, Low=860",DILA,0.5,2.5,3
high,435,0.3358,0.9241,0.0825,"High=435, Low=1075",Control,0.5,2.75,3
high,435,0.3417,0.9402,0.0791,"High=435, Low=1075",DIR,0.5,2.75,3
high,435,0.3409,0.9379,0.079,"High=435, Low=1075",BSAM,0.5,2.75,3
high,348,0.3406,0.9368,0.0786,"High=348, Low=860",DILA,0.5,2.75,3
high,435,0.3134,0.9402,0.0825,"High=435, Low=1075",Control,0.5,3.0,3
high,435,0.3172,0.9517,0.0791,"High=435, Low=1075",DIR,0.5,3.0,3
high,435,0.3157,0.9471,0.079,"High=435, Low=1075",BSAM,0.5,3.0,3
high,348,0.3161,0.9483,0.0786,"High=348, Low=860",DILA,0.5,3.0,3
high,360,0.8889,0.4444,0.0863,"High=360, Low=950",Control,0.55,0.5,3
high,360,0.8944,0.4472,0.0823,"High=360, Low=950",DIR,0.55,0.5,3
high,360,0.8889,0.4444,0.0804,"High=360, Low=950",BSAM,0.55,0.5,3
high,288,0.9028,0.4514,0.0814,"High=288, Low=760",DILA,0.55,0.5,3
high,360,0.7778,0.5833,0.0863,"High=360, Low=950",Control,0.55,0.75,3
high,360,0.7963,0.5972,0.0823,"High=360, Low=950",DIR,0.55,0.75,3
high,360,0.8037,0.6028,0.0804,"High=360, Low=950",BSAM,0.55,0.75,3
high,288,0.8056,0.6042,0.0814,"High=288, Low=760",DILA,0.55,0.75,3
high,360,0.675,0.675,0.0863,"High=360, Low=950",Control,0.55,1.0,3
high,360,0.6889,0.6889,0.0823,"High=360, Low=950",DIR,0.55,1.0,3
high,360,0.6917,0.6917,0.0804,"High=360, Low=950",BSAM,0.55,1.0,3
high,288,0.691,0.691,0.0814,"High=288, Low=760",DILA,0.55,1.0,3
high,360,0.6067,0.7583,0.0863,"High=360, Low=950",Control,0.55,1.25,3
high,360,0.5978,0.7472,0.0823,"High=360, Low=950",DIR,0.55,1.25,3
high,360,0.6067,0.7583,0.0804,"High=360, Low=950",BSAM,0.55,1.25,3
high,288,0.6111,0.7639,0.0814,"High=288, Low=760",DILA,0.55,1.25,3
high,360,0.5333,0.8,0.0863,"High=360, Low=950",Control,0.55,1.5,3
high,360,0.5241,0.7861,0.0823,"High=360, Low=950",DIR,0.55,1.5,3
high,360,0.5333,0.8,0.0804,"High=360, Low=950",BSAM,0.55,1.5,3
high,288,0.5417,0.8125,0.0814,"High=288, Low=760",DILA,0.55,1.5,3
high,360,0.4778,0.8361,0.0863,"High=360, Low=950",Control,0.55,1.75,3
high,360,0.4794,0.8389,0.0823,"High=360, Low=950",DIR,0.55,1.75,3
high,360,0.4762,0.8333,0.0804,"High=360, Low=950",BSAM,0.55,1.75,3
high,288,0.4782,0.8368,0.0814,"High=288, Low=760",DILA,0.55,1.75,3
high,360,0.4306,0.8611,0.0863,"High=360, Low=950",Control,0.55,2.0,3
high,360,0.4375,0.875,0.0823,"High=360, Low=950",DIR,0.55,2.0,3
high,360,0.4292,0.8583,0.0804,"High=360, Low=950",BSAM,0.55,2.0,3
high,288,0.441,0.8819,0.0814,"High=288, Low=760",DILA,0.55,2.0,3
high,360,0.3901,0.8778,0.0863,"High=360, Low=950",Control,0.55,2.25,3
high,360,0.3975,0.8944,0.0823,"High=360, Low=950",DIR,0.55,2.25,3
high,360,0.3951,0.8889,0.0804,"High=360, Low=950",BSAM,0.55,2.25,3
high,288,0.3997,0.8993,0.0814,"High=288, Low=760",DILA,0.55,2.25,3
high,360,0.3567,0.8917,0.0863,"High=360, Low=950",Control,0.55,2.5,3
high,360,0.3678,0.9194,0.0823,"High=360, Low=950",DIR,0.55,2.5,3
high,360,0.3667,0.9167,0.0804,"High=360, Low=950",BSAM,0.55,2.5,3
high,288,0.3681,0.9201,0.0814,"High=288, Low=760",DILA,0.55,2.5,3
high,360,0.3343,0.9194,0.0863,"High=360, Low=950",Control,0.55,2.75,3
high,360,0.3384,0.9306,0.0823,"High=360, Low=950",DIR,0.55,2.75,3
high,360,0.3404,0.9361,0.0804,"High=360, Low=950",BSAM,0.55,2.75,3
high,288,0.3384,0.9306,0.0814,"High=288, Low=760",DILA,0.55,2.75,3
high,360,0.3093,0.9278,0.0863,"High=360, Low=950",Control,0.55,3.0,3
high,360,0.313,0.9389,0.0823,"High=360, Low=950",DIR,0.55,3.0,3
high,360,0.3148,0.9444,0.0804,"High=360, Low=950",BSAM,0.55,3.0,3
high,288,0.3137,0.941,0.0814,"High=288, Low=760",DILA,0.55,3.0,3
high,315,0.8987,0.4508,0.0889,"High=315, Low=820",Control,0.6,0.5,3
high,315,0.8861,0.4444,0.086,"High=315, Low=820",DIR,0.6,0.5,3
high,315,0.9051,0.454,0.0839,"High=315, Low=820",BSAM,0.6,0.5,3
high,252,0.9127,0.4563,0.0841,"High=252, Low=656",DILA,0.6,0.5,3
high,315,0.789,0.5937,0.0889,"High=315, Low=820",Control,0.6,0.75,3
high,315,0.7848,0.5905,0.086,"High=315, Low=820",DIR,0.6,0.75,3
high,315,0.8017,0.6032,0.0839,"High=315, Low=820",BSAM,0.6,0.75,3
high,252,0.8095,0.6071,0.0841,"High=252, Low=656",DILA,0.6,0.75,3
high,315,0.6921,0.6921,0.0889,"High=315, Low=820",Control,0.6,1.0,3
high,315,0.7079,0.7079,0.086,"High=315, Low=820",DIR,0.6,1.0,3
high,315,0.7016,0.7016,0.0839,"High=315, Low=820",BSAM,0.6,1.0,3
high,252,0.6984,0.6984,0.0841,"High=252, Low=656",DILA,0.6,1.0,3
high,315,0.599,0.7492,0.0889,"High=315, Low=820",Control,0.6,1.25,3
high,315,0.6015,0.7524,0.086,"High=315, Low=820",DIR,0.6,1.25,3
high,315,0.6041,0.7556,0.0839,"High=315, Low=820",BSAM,0.6,1.25,3
high,252,0.6095,0.7619,0.0841,"High=252, Low=656",DILA,0.6,1.25,3
high,315,0.5328,0.8,0.0889,"High=315, Low=820",Control,0.6,1.5,3
high,315,0.5201,0.781,0.086,"High=315, Low=820",DIR,0.6,1.5,3
high,315,0.5307,0.7968,0.0839,"High=315, Low=820",BSAM,0.6,1.5,3
high,252,0.537,0.8056,0.0841,"High=252, Low=656",DILA,0.6,1.5,3
high,315,0.4728,0.8286,0.0889,"High=315, Low=820",Control,0.6,1.75,3
high,315,0.4583,0.8032,0.086,"High=315, Low=820",DIR,0.6,1.75,3
high,315,0.4746,0.8317,0.0839,"High=315, Low=820",BSAM,0.6,1.75,3
high,252,0.4853,0.8492,0.0841,"High=252, Low=656",DILA,0.6,1.75,3
high,315,0.4286,0.8571,0.0889,"High=315, Low=820",Control,0.6,2.0,3
high,315,0.4254,0.8508,0.086,"High=315, Low=820",DIR,0.6,2.0,3
high,315,0.427,0.854,0.0839,"High=315, Low=820",BSAM,0.6,2.0,3
high,252,0.4325,0.8651,0.0841,"High=252, Low=656",DILA,0.6,2.0,3
high,315,0.3893,0.8762,0.0889,"High=315, Low=820",Control,0.6,2.25,3
high,315,0.3921,0.8825,0.086,"High=315, Low=820",DIR,0.6,2.25,3
high,315,0.3879,0.873,0.0839,"High=315, Low=820",BSAM,0.6,2.25,3
high,252,0.4004,0.9008,0.0841,"High=252, Low=656",DILA,0.6,2.25,3
high,315,0.3541,0.8857,0.0889,"High=315, Low=820",Control,0.6,2.5,3
high,315,0.3579,0.8952,0.086,"High=315, Low=820",DIR,0.6,2.5,3
high,315,0.3553,0.8889,0.0839,"High=315, Low=820",BSAM,0.6,2.5,3
high,252,0.3619,0.9048,0.0841,"High=252, Low=656",DILA,0.6,2.5,3
high,315,0.3241,0.8921,0.0889,"High=315, Low=820",Control,0.6,2.75,3
high,315,0.331,0.9111,0.086,"High=315, Low=820",DIR,0.6,2.75,3
high,315,0.3287,0.9048,0.0839,"High=315, Low=820",BSAM,0.6,2.75,3
high,252,0.3333,0.9167,0.0841,"High=252, Low=656",DILA,0.6,2.75,3
high,315,0.3026,0.9079,0.0889,"High=315, Low=820",Control,0.6,3.0,3
high,315,0.309,0.927,0.086,"High=315, Low=820",DIR,0.6,3.0,3
high,315,0.309,0.927,0.0839,"High=315, Low=820",BSAM,0.6,3.0,3
high,252,0.3082,0.9246,0.0841,"High=252, Low=656",DILA,0.6,3.0,3
high,260,0.9077,0.4538,0.0927,"High=260, Low=725",Control,0.65,0.5,3
high,260,0.9154,0.4577,0.089,"High=260, Low=725",DIR,0.65,0.5,3
high,260,0.9077,0.4538,0.0856,"High=260, Low=725",BSAM,0.65,0.5,3
high,208,0.8846,0.4423,0.0828,"High=208, Low=580",DILA,0.65,0.5,3
high,260,0.8103,0.6077,0.0927,"High=260, Low=725",Control,0.65,0.75,3
high,260,0.8256,0.6192,0.089,"High=260, Low=725",DIR,0.65,0.75,3
high,260,0.8256,0.6192,0.0856,"High=260, Low=725",BSAM,0.65,0.75,3
high,208,0.8269,0.6202,0.0828,"High=208, Low=580",DILA,0.65,0.75,3
high,260,0.7038,0.7038,0.0927,"High=260, Low=725",Control,0.65,1.0,3
high,260,0.7269,0.7269,0.089,"High=260, Low=725",DIR,0.65,1.0,3
high,260,0.7269,0.7269,0.0856,"High=260, Low=725",BSAM,0.65,1.0,3
high,208,0.7404,0.7404,0.0828,"High=208, Low=580",DILA,0.65,1.0,3
high,260,0.6092,0.7615,0.0927,"High=260, Low=725",Control,0.65,1.25,3
high,260,0.6338,0.7923,0.089,"High=260, Low=725",DIR,0.65,1.25,3
high,260,0.6369,0.7962,0.0856,"High=260, Low=725",BSAM,0.65,1.25,3
high,208,0.6346,0.7933,0.0828,"High=208, Low=580",DILA,0.65,1.25,3
high,260,0.5436,0.8154,0.0927,"High=260, Low=725",Control,0.65,1.5,3
high,260,0.5462,0.8192,0.089,"High=260, Low=725",DIR,0.65,1.5,3
high,260,0.5538,0.8308,0.0856,"High=260, Low=725",BSAM,0.65,1.5,3
high,208,0.5513,0.8269,0.0828,"High=208, Low=580",DILA,0.65,1.5,3
high,260,0.4835,0.8462,0.0927,"High=260, Low=725",Control,0.65,1.75,3
high,260,0.4747,0.8308,0.089,"High=260, Low=725",DIR,0.65,1.75,3
high,260,0.4857,0.85,0.0856,"High=260, Low=725",BSAM,0.65,1.75,3
high,208,0.4918,0.8606,0.0828,"High=208, Low=580",DILA,0.65,1.75,3
high,260,0.4288,0.8577,0.0927,"High=260, Low=725",Control,0.65,2.0,3
high,260,0.4231,0.8462,0.089,"High=260, Low=725",DIR,0.65,2.0,3
high,260,0.4308,0.8615,0.0856,"High=260, Low=725",BSAM,0.65,2.0,3
high,208,0.4399,0.8798,0.0828,"High=208, Low=580",DILA,0.65,2.0,3
high,260,0.3897,0.8769,0.0927,"High=260, Low=725",Control,0.65,2.25,3
high,260,0.3846,0.8654,0.089,"High=260, Low=725",DIR,0.65,2.25,3
high,260,0.3915,0.8808,0.0856,"High=260, Low=725",BSAM,0.65,2.25,3
high,208,0.3974,0.8942,0.0828,"High=208, Low=580",DILA,0.65,2.25,3
high,260,0.3538,0.8846,0.0927,"High=260, Low=725",Control,0.65,2.5,3
high,260,0.3569,0.8923,0.089,"High=260, Low=725",DIR,0.65,2.5,3
high,260,0.3554,0.8885,0.0856,"High=260, Low=725",BSAM,0.65,2.5,3
high,208,0.3692,0.9231,0.0828,"High=208, Low=580",DILA,0.65,2.5,3
high,260,0.3245,0.8923,0.0927,"High=260, Low=725",Control,0.65,2.75,3
high,260,0.3287,0.9038,0.089,"High=260, Low=725",DIR,0.65,2.75,3
high,260,0.3245,0.8923,0.0856,"High=260, Low=725",BSAM,0.65,2.75,3
high,208,0.3409,0.9375,0.0828,"High=208, Low=580",DILA,0.65,2.75,3
high,260,0.2987,0.8962,0.0927,"High=260, Low=725",Control,0.65,3.0,3
high,260,0.3026,0.9077,0.089,"High=260, Low=725",DIR,0.65,3.0,3
high,260,0.3,0.9,0.0856,"High=260, Low=725",BSAM,0.65,3.0,3
high,208,0.3125,0.9375,0.0828,"High=208, Low=580",DILA,0.65,3.0,3
high,245,0.9024,0.4531,0.0923,"High=245, Low=610",Control,0.7,0.5,3
high,245,0.9106,0.4571,0.0873,"High=245, Low=610",DIR,0.7,0.5,3
high,245,0.9024,0.4531,0.0861,"High=245, Low=610",BSAM,0.7,0.5,3
high,196,0.898,0.449,0.0836,"High=196, Low=488",DILA,0.7,0.5,3
high,245,0.8098,0.6082,0.0923,"High=245, Low=610",Control,0.7,0.75,3
high,245,0.8424,0.6327,0.0873,"High=245, Low=610",DIR,0.7,0.75,3
high,245,0.8261,0.6204,0.0861,"High=245, Low=610",BSAM,0.7,0.75,3
high,196,0.8299,0.6224,0.0836,"High=196, Low=488",DILA,0.7,0.75,3
high,245,0.7061,0.7061,0.0923,"High=245, Low=610",Control,0.7,1.0,3
high,245,0.7306,0.7306,0.0873,"High=245, Low=610",DIR,0.7,1.0,3
high,245,0.7265,0.7265,0.0861,"High=245, Low=610",BSAM,0.7,1.0,3
high,196,0.7449,0.7449,0.0836,"High=196, Low=488",DILA,0.7,1.0,3
high,245,0.6124,0.7673,0.0923,"High=245, Low=610",Control,0.7,1.25,3
high,245,0.6417,0.8041,0.0873,"High=245, Low=610",DIR,0.7,1.25,3
high,245,0.645,0.8082,0.0861,"High=245, Low=610",BSAM,0.7,1.25,3
high,196,0.649,0.8112,0.0836,"High=196, Low=488",DILA,0.7,1.25,3
high,245,0.5435,0.8163,0.0923,"High=245, Low=610",Control,0.7,1.5,3
high,245,0.5462,0.8204,0.0873,"High=245, Low=610",DIR,0.7,1.5,3
high,245,0.5516,0.8286,0.0861,"High=245, Low=610",BSAM,0.7,1.5,3
high,196,0.5578,0.8367,0.0836,"High=196, Low=488",DILA,0.7,1.5,3
high,245,0.4848,0.849,0.0923,"High=245, Low=610",Control,0.7,1.75,3
high,245,0.4802,0.8408,0.0873,"High=245, Low=610",DIR,0.7,1.75,3
high,245,0.4895,0.8571,0.0861,"High=245, Low=610",BSAM,0.7,1.75,3
high,196,0.5015,0.8776,0.0836,"High=196, Low=488",DILA,0.7,1.75,3
high,245,0.4327,0.8653,0.0923,"High=245, Low=610",Control,0.7,2.0,3
high,245,0.4265,0.8531,0.0873,"High=245, Low=610",DIR,0.7,2.0,3
high,245,0.4347,0.8694,0.0861,"High=245, Low=610",BSAM,0.7,2.0,3
high,196,0.4413,0.8827,0.0836,"High=196, Low=488",DILA,0.7,2.0,3
high,245,0.3877,0.8735,0.0923,"High=245, Low=610",Control,0.7,2.25,3
high,245,0.3859,0.8694,0.0873,"High=245, Low=610",DIR,0.7,2.25,3
high,245,0.3949,0.8898,0.0861,"High=245, Low=610",BSAM,0.7,2.25,3
high,196,0.4014,0.9031,0.0836,"High=196, Low=488",DILA,0.7,2.25,3
high,245,0.3589,0.898,0.0923,"High=245, Low=610",Control,0.7,2.5,3
high,245,0.3573,0.8939,0.0873,"High=245, Low=610",DIR,0.7,2.5,3
high,245,0.3556,0.8898,0.0861,"High=245, Low=610",BSAM,0.7,2.5,3
high,196,0.3633,0.9082,0.0836,"High=196, Low=488",DILA,0.7,2.5,3
high,245,0.3279,0.902,0.0923,"High=245, Low=610",Control,0.7,2.75,3
high,245,0.3338,0.9184,0.0873,"High=245, Low=610",DIR,0.7,2.75,3
high,245,0.3264,0.898,0.0861,"High=245, Low=610",BSAM,0.7,2.75,3
high,196,0.3395,0.9337,0.0836,"High=196, Low=488",DILA,0.7,2.75,3
high,245,0.3007,0.902,0.0923,"High=245, Low=610",Control,0.7,3.0,3
high,245,0.3075,0.9224,0.0873,"High=245, Low=610",DIR,0.7,3.0,3
high,245,0.302,0.9061,0.0861,"High=245, Low=610",BSAM,0.7,3.0,3
high,196,0.3129,0.9388,0.0836,"High=196, Low=488",DILA,0.7,3.0,3
high,195,0.898,0.4513,0.097,"High=195, Low=460",Control,0.75,0.5,3
high,195,0.9286,0.4667,0.0946,"High=195, Low=460",DIR,0.75,0.5,3
high,195,0.9082,0.4564,0.0922,"High=195, Low=460",BSAM,0.75,0.5,3
high,156,0.9231,0.4615,0.0912,"High=156, Low=368",DILA,0.75,0.5,3
high,195,0.8231,0.6205,0.097,"High=195, Low=460",Control,0.75,0.75,3
high,195,0.8707,0.6564,0.0946,"High=195, Low=460",DIR,0.75,0.75,3
high,195,0.8503,0.641,0.0922,"High=195, Low=460",BSAM,0.75,0.75,3
high,156,0.8462,0.6346,0.0912,"High=156, Low=368",DILA,0.75,0.75,3
high,195,0.7179,0.7179,0.097,"High=195, Low=460",Control,0.75,1.0,3
high,195,0.7538,0.7538,0.0946,"High=195, Low=460",DIR,0.75,1.0,3
high,195,0.759,0.759,0.0922,"High=195, Low=460",BSAM,0.75,1.0,3
high,156,0.7436,0.7436,0.0912,"High=156, Low=368",DILA,0.75,1.0,3
high,195,0.623,0.7795,0.097,"High=195, Low=460",Control,0.75,1.25,3
high,195,0.6434,0.8051,0.0946,"High=195, Low=460",DIR,0.75,1.25,3
high,195,0.6434,0.8051,0.0922,"High=195, Low=460",BSAM,0.75,1.25,3
high,156,0.6462,0.8077,0.0912,"High=156, Low=368",DILA,0.75,1.25,3
high,195,0.5358,0.8051,0.097,"High=195, Low=460",Control,0.75,1.5,3
high,195,0.5597,0.841,0.0946,"High=195, Low=460",DIR,0.75,1.5,3
high,195,0.5631,0.8462,0.0922,"High=195, Low=460",BSAM,0.75,1.5,3
high,156,0.5598,0.8397,0.0912,"High=156, Low=368",DILA,0.75,1.5,3
high,195,0.4766,0.8359,0.097,"High=195, Low=460",Control,0.75,1.75,3
high,195,0.4854,0.8513,0.0946,"High=195, Low=460",DIR,0.75,1.75,3
high,195,0.4912,0.8615,0.0922,"High=195, Low=460",BSAM,0.75,1.75,3
high,156,0.4945,0.8654,0.0912,"High=156, Low=368",DILA,0.75,1.75,3
high,195,0.4256,0.8513,0.097,"High=195, Low=460",Control,0.75,2.0,3
high,195,0.4282,0.8564,0.0946,"High=195, Low=460",DIR,0.75,2.0,3
high,195,0.4333,0.8667,0.0922,"High=195, Low=460",BSAM,0.75,2.0,3
high,156,0.4359,0.8718,0.0912,"High=156, Low=368",DILA,0.75,2.0,3
high,195,0.3895,0.8769,0.097,"High=195, Low=460",Control,0.75,2.25,3
high,195,0.3827,0.8615,0.0946,"High=195, Low=460",DIR,0.75,2.25,3
high,195,0.385,0.8667,0.0922,"High=195, Low=460",BSAM,0.75,2.25,3
high,156,0.3932,0.8846,0.0912,"High=156, Low=368",DILA,0.75,2.25,3
high,195,0.3504,0.8769,0.097,"High=195, Low=460",Control,0.75,2.5,3
high,195,0.3443,0.8615,0.0946,"High=195, Low=460",DIR,0.75,2.5,3
high,195,0.3484,0.8718,0.0922,"High=195, Low=460",BSAM,0.75,2.5,3
high,156,0.3538,0.8846,0.0912,"High=156, Low=368",DILA,0.75,2.5,3
high,195,0.3203,0.8821,0.097,"High=195, Low=460",Control,0.75,2.75,3
high,195,0.3166,0.8718,0.0946,"High=195, Low=460",DIR,0.75,2.75,3
high,195,0.3184,0.8769,0.0922,"High=195, Low=460",BSAM,0.75,2.75,3
high,156,0.3263,0.8974,0.0912,"High=156, Low=368",DILA,0.75,2.75,3
high,195,0.2991,0.8974,0.097,"High=195, Low=460",Control,0.75,3.0,3
high,195,0.2957,0.8872,0.0946,"High=195, Low=460",DIR,0.75,3.0,3
high,195,0.2974,0.8923,0.0922,"High=195, Low=460",BSAM,0.75,3.0,3
high,156,0.2991,0.8974,0.0912,"High=156, Low=368",DILA,0.75,3.0,3
high,140,0.8571,0.4286,0.1044,"High=140, Low=360",Control,0.8,0.5,3
high,140,0.8429,0.4214,0.0988,"High=140, Low=360",DIR,0.8,0.5,3
high,140,0.8857,0.4429,0.0991,"High=140, Low=360",BSAM,0.8,0.5,3
high,112,0.8571,0.4286,0.0882,"High=112, Low=288",DILA,0.8,0.5,3
high,140,0.7619,0.5714,0.1044,"High=140, Low=360",Control,0.8,0.75,3
high,140,0.8,0.6,0.0988,"High=140, Low=360",DIR,0.8,0.75,3
high,140,0.7905,0.5929,0.0991,"High=140, Low=360",BSAM,0.8,0.75,3
high,112,0.7619,0.5714,0.0882,"High=112, Low=288",DILA,0.8,0.75,3
high,140,0.6429,0.6429,0.1044,"High=140, Low=360",Control,0.8,1.0,3
high,140,0.6786,0.6786,0.0988,"High=140, Low=360",DIR,0.8,1.0,3
high,140,0.7071,0.7071,0.0991,"High=140, Low=360",BSAM,0.8,1.0,3
high,112,0.7054,0.7054,0.0882,"High=112, Low=288",DILA,0.8,1.0,3
high,140,0.5543,0.6929,0.1044,"High=140, Low=360",Control,0.8,1.25,3
high,140,0.5943,0.7429,0.0988,"High=140, Low=360",DIR,0.8,1.25,3
high,140,0.5943,0.7429,0.0991,"High=140, Low=360",BSAM,0.8,1.25,3
high,112,0.6286,0.7857,0.0882,"High=112, Low=288",DILA,0.8,1.25,3
high,140,0.4952,0.7429,0.1044,"High=140, Low=360",Control,0.8,1.5,3
high,140,0.5143,0.7714,0.0988,"High=140, Low=360",DIR,0.8,1.5,3
high,140,0.519,0.7786,0.0991,"High=140, Low=360",BSAM,0.8,1.5,3
high,112,0.5536,0.8304,0.0882,"High=112, Low=288",DILA,0.8,1.5,3
high,140,0.4408,0.7714,0.1044,"High=140, Low=360",Control,0.8,1.75,3
high,140,0.4571,0.8,0.0988,"High=140, Low=360",DIR,0.8,1.75,3
high,140,0.449,0.7857,0.0991,"High=140, Low=360",BSAM,0.8,1.75,3
high,112,0.4898,0.8571,0.0882,"High=112, Low=288",DILA,0.8,1.75,3
high,140,0.3929,0.7857,0.1044,"High=140, Low=360",Control,0.8,2.0,3
high,140,0.4143,0.8286,0.0988,"High=140, Low=360",DIR,0.8,2.0,3
high,140,0.4071,0.8143,0.0991,"High=140, Low=360",BSAM,0.8,2.0,3
high,112,0.433,0.8661,0.0882,"High=112, Low=288",DILA,0.8,2.0,3
high,140,0.3556,0.8,0.1044,"High=140, Low=360",Control,0.8,2.25,3
high,140,0.3714,0.8357,0.0988,"High=140, Low=360",DIR,0.8,2.25,3
high,140,0.3683,0.8286,0.0991,"High=140, Low=360",BSAM,0.8,2.25,3
high,112,0.3889,0.875,0.0882,"High=112, Low=288",DILA,0.8,2.25,3
high,140,0.3343,0.8357,0.1044,"High=140, Low=360",Control,0.8,2.5,3
high,140,0.34,0.85,0.0988,"High=140, Low=360",DIR,0.8,2.5,3
high,140,0.3371,0.8429,0.0991,"High=140, Low=360",BSAM,0.8,2.5,3
high,112,0.35,0.875,0.0882,"High=112, Low=288",DILA,0.8,2.5,3
high,140,0.3039,0.8357,0.1044,"High=140, Low=360",Control,0.8,2.75,3
high,140,0.3117,0.8571,0.0988,"High=140, Low=360",DIR,0.8,2.75,3
high,140,0.3065,0.8429,0.0991,"High=140, Low=360",BSAM,0.8,2.75,3
high,112,0.3182,0.875,0.0882,"High=112, Low=288",DILA,0.8,2.75,3
high,140,0.2881,0.8643,0.1044,"High=140, Low=360",Control,0.8,3.0,3
high,140,0.2881,0.8643,0.0988,"High=140, Low=360",DIR,0.8,3.0,3
high,140,0.2833,0.85,0.0991,"High=140, Low=360",BSAM,0.8,3.0,3
high,112,0.2976,0.8929,0.0882,"High=112, Low=288",DILA,0.8,3.0,3
high,80,0.725,0.3625,0.1008,"High=80, Low=255",Control,0.8500000000000001,0.5,3
high,80,0.775,0.3875,0.09,"High=80, Low=255",DIR,0.8500000000000001,0.5,3
high,80,0.775,0.3875,0.0893,"High=80, Low=255",BSAM,0.8500000000000001,0.5,3
high,64,0.625,0.3125,0.0784,"High=64, Low=204",DILA,0.8500000000000001,0.5,3
high,80,0.6833,0.5125,0.1008,"High=80, Low=255",Control,0.8500000000000001,0.75,3
high,80,0.6667,0.5,0.09,"High=80, Low=255",DIR,0.8500000000000001,0.75,3
high,80,0.7333,0.55,0.0893,"High=80, Low=255",BSAM,0.8500000000000001,0.75,3
high,64,0.6458,0.4844,0.0784,"High=64, Low=204",DILA,0.8500000000000001,0.75,3
high,80,0.6125,0.6125,0.1008,"High=80, Low=255",Control,0.8500000000000001,1.0,3
high,80,0.575,0.575,0.09,"High=80, Low=255",DIR,0.8500000000000001,1.0,3
high,80,0.7,0.7,0.0893,"High=80, Low=255",BSAM,0.8500000000000001,1.0,3
high,64,0.5781,0.5781,0.0784,"High=64, Low=204",DILA,0.8500000000000001,1.0,3
high,80,0.57,0.7125,0.1008,"High=80, Low=255",Control,0.8500000000000001,1.25,3
high,80,0.59,0.7375,0.09,"High=80, Low=255",DIR,0.8500000000000001,1.25,3
